t	Ns	Ni
-5659.846789200225	0.672769	0.0141657
-5660.846789200225	0.674681	0.0142856
-5661.846789200225	0.676609	0.0144071
-5662.846789200225	0.678553	0.01453
-5663.846789200225	0.680513	0.0146544
-5664.846789200225	0.68249	0.0147803
-5665.846789200225	0.684483	0.0149077
-5666.846789200225	0.686493	0.0150367
-5667.846789200225	0.68852	0.0151672
-5668.846789200225	0.690564	0.0152994
-5669.846789200225	0.692625	0.0154331
-5670.846789200225	0.694704	0.0155684
-5671.846789200225	0.696801	0.0157054
-5672.846789200225	0.698916	0.0158441
-5673.846789200225	0.701049	0.0159844
-5674.846789200225	0.703201	0.0161264
-5675.846789200225	0.705371	0.01627
-5676.846789200225	0.70756	0.0164154
-5677.846789200225	0.709769	0.0165626
-5678.846789200225	0.711996	0.0167114
-5679.846789200225	0.714244	0.016862
-5680.846789200225	0.716511	0.0170143
-5681.846789200225	0.718799	0.0171684
-5682.846789200225	0.721107	0.0173243
-5683.846789200225	0.723435	0.0174819
-5684.846789200225	0.725785	0.0176412
-5685.846789200225	0.728155	0.0178023
-5686.846789200225	0.730547	0.0179652
-5687.846789200225	0.732961	0.0181298
-5688.846789200225	0.735396	0.0182961
-5689.846789200225	0.737854	0.0184641
-5690.846789200225	0.740334	0.0186338
-5691.846789200225	0.742837	0.0188052
-5692.846789200225	0.745363	0.0189782
-5693.846789200225	0.747912	0.0191527
-5694.846789200225	0.750484	0.0193289
-5695.846789200225	0.753081	0.0195065
-5696.846789200225	0.755701	0.0196855
-5697.846789200225	0.758346	0.0198659
-5698.846789200225	0.761015	0.0200475
-5699.846789200225	0.763709	0.0202304
-5700.846789200225	0.766428	0.0204144
-5701.846789200225	0.769173	0.0205993
-5702.846789200225	0.771943	0.0207851
-5703.846789200225	0.774739	0.0209717
-5704.846789200225	0.777561	0.0211588
-5705.846789200225	0.78041	0.0213463
-5706.846789200225	0.783285	0.0215341
-5707.846789200225	0.786187	0.0217219
-5708.846789200225	0.789116	0.0219094
-5709.846789200225	0.792072	0.0220965
-5710.846789200225	0.795056	0.0222828
-5711.846789200225	0.798067	0.0224681
-5712.846789200225	0.801106	0.022652
-5713.846789200225	0.804173	0.0228342
-5714.846789200225	0.807268	0.0230142
-5715.846789200225	0.810391	0.0231916
-5716.846789200225	0.813542	0.023366
-5717.846789200225	0.816721	0.0235368
-5718.846789200225	0.819929	0.0237034
-5719.846789200225	0.823165	0.0238653
-5720.846789200225	0.826429	0.0240217
-5721.846789200225	0.829721	0.024172
-5722.846789200225	0.833042	0.0243154
-5723.846789200225	0.836389	0.0244509
-5724.846789200225	0.839765	0.0245777
-5725.846789200225	0.843167	0.0246949
-5726.846789200225	0.846596	0.0248012
-5727.846789200225	0.850052	0.0248956
-5728.846789200225	0.853533	0.0249768
-5729.846789200225	0.85704	0.0250436
-5730.846789200225	0.86057	0.0250943
-5731.846789200225	0.864124	0.0251277
-5732.846789200225	0.867701	0.025142
-5733.846789200225	0.871299	0.0251356
-5734.846789200225	0.874917	0.0251065
-5735.846789200225	0.878554	0.025053
-5736.846789200225	0.882207	0.0249729
-5737.846789200225	0.885876	0.0248641
-5738.846789200225	0.889558	0.0247246
-5739.846789200225	0.893251	0.0245518
-5740.846789200225	0.896952	0.0243436
-5741.846789200225	0.900659	0.0240975
-5742.846789200225	0.904368	0.0238111
-5743.846789200225	0.908076	0.0234819
-5744.846789200225	0.911778	0.0231076
-5745.846789200225	0.915472	0.0226857
-5746.846789200225	0.919151	0.0222143
-5747.846789200225	0.922811	0.0216912
-5748.846789200225	0.926446	0.0211147
-5749.846789200225	0.930049	0.0204835
-5750.846789200225	0.933613	0.0197966
-5751.846789200225	0.937132	0.0190538
-5752.846789200225	0.940596	0.0182555
-5753.846789200225	0.943996	0.0174029
-5754.846789200225	0.947323	0.0164984
-5755.846789200225	0.950565	0.0155454
-5756.846789200225	0.953712	0.0145489
-5757.846789200225	0.95675	0.0135151
-5758.846789200225	0.959668	0.0124522
-5759.846789200225	0.962452	0.01137
-5760.846789200225	0.965089	0.0102798
-5761.846789200225	0.967565	0.00919463
-5762.846789200225	0.969868	0.00812885
-5763.846789200225	0.971986	0.0070974
-5764.846789200225	0.973912	0.0061153
-5765.846789200225	0.975637	0.00519669
-5766.846789200225	0.977162	0.00435379
-5767.846789200225	0.978486	0.0035959
-5768.846789200225	0.979618	0.00292865
-5769.846789200225	0.98057	0.00235352
-5770.846789200225	0.981356	0.00186799
-5771.846789200225	0.981995	0.00146611
-5772.846789200225	0.982507	0.00113945
-5773.846789200225	0.982911	0.000878177
-5774.846789200225	0.983228	0.000672108
-5775.846789200225	0.983472	0.000511475
-5776.846789200225	0.98366	0.000387461
-5777.846789200225	0.983803	0.000292464
-5778.846789200225	0.983912	0.000220141
-5779.846789200225	0.983994	0.000165344
