t	Ns	Ni
-5159.98057460848	0.371372	0.00119978
-5160.98057460848	0.37154	0.00120395
-5161.98057460848	0.371708	0.00120814
-5162.98057460848	0.371877	0.00121234
-5163.98057460848	0.372046	0.00121656
-5164.98057460848	0.372216	0.0012208
-5165.98057460848	0.372386	0.00122505
-5166.98057460848	0.372557	0.00122933
-5167.98057460848	0.372729	0.00123362
-5168.98057460848	0.372901	0.00123793
-5169.98057460848	0.373074	0.00124226
-5170.98057460848	0.373247	0.00124661
-5171.98057460848	0.373421	0.00125097
-5172.98057460848	0.373596	0.00125536
-5173.98057460848	0.373771	0.00125976
-5174.98057460848	0.373947	0.00126418
-5175.98057460848	0.374124	0.00126862
-5176.98057460848	0.374301	0.00127308
-5177.98057460848	0.374478	0.00127756
-5178.98057460848	0.374657	0.00128206
-5179.98057460848	0.374836	0.00128658
-5180.98057460848	0.375015	0.00129111
-5181.98057460848	0.375195	0.00129567
-5182.98057460848	0.375376	0.00130024
-5183.98057460848	0.375558	0.00130484
-5184.98057460848	0.37574	0.00130945
-5185.98057460848	0.375923	0.00131409
-5186.98057460848	0.376106	0.00131874
-5187.98057460848	0.37629	0.00132342
-5188.98057460848	0.376475	0.00132811
-5189.98057460848	0.37666	0.00133283
-5190.98057460848	0.376846	0.00133757
-5191.98057460848	0.377033	0.00134232
-5192.98057460848	0.37722	0.0013471
-5193.98057460848	0.377408	0.0013519
-5194.98057460848	0.377597	0.00135672
-5195.98057460848	0.377786	0.00136156
-5196.98057460848	0.377976	0.00136642
-5197.98057460848	0.378167	0.0013713
-5198.98057460848	0.378358	0.00137621
-5199.98057460848	0.37855	0.00138113
-5200.98057460848	0.378743	0.00138608
-5201.98057460848	0.378936	0.00139105
-5202.98057460848	0.37913	0.00139604
-5203.98057460848	0.379325	0.00140105
-5204.98057460848	0.379521	0.00140609
-5205.98057460848	0.379717	0.00141114
-5206.98057460848	0.379914	0.00141622
-5207.98057460848	0.380111	0.00142132
-5208.98057460848	0.380309	0.00142645
-5209.98057460848	0.380508	0.0014316
-5210.98057460848	0.380708	0.00143677
-5211.98057460848	0.380909	0.00144196
-5212.98057460848	0.38111	0.00144718
-5213.98057460848	0.381312	0.00145242
-5214.98057460848	0.381514	0.00145768
-5215.98057460848	0.381718	0.00146296
-5216.98057460848	0.381922	0.00146828
-5217.98057460848	0.382126	0.00147361
-5218.98057460848	0.382332	0.00147897
-5219.98057460848	0.382538	0.00148435
-5220.98057460848	0.382745	0.00148976
-5221.98057460848	0.382953	0.00149519
-5222.98057460848	0.383162	0.00150064
-5223.98057460848	0.383371	0.00150612
-5224.98057460848	0.383581	0.00151163
-5225.98057460848	0.383792	0.00151716
-5226.98057460848	0.384003	0.00152271
-5227.98057460848	0.384216	0.00152829
-5228.98057460848	0.384429	0.00153389
-5229.98057460848	0.384643	0.00153953
-5230.98057460848	0.384857	0.00154518
-5231.98057460848	0.385073	0.00155086
-5232.98057460848	0.385289	0.00155657
-5233.98057460848	0.385506	0.00156231
-5234.98057460848	0.385724	0.00156807
-5235.98057460848	0.385943	0.00157385
-5236.98057460848	0.386162	0.00157967
-5237.98057460848	0.386382	0.00158551
-5238.98057460848	0.386603	0.00159137
-5239.98057460848	0.386825	0.00159727
-5240.98057460848	0.387048	0.00160319
-5241.98057460848	0.387271	0.00160914
-5242.98057460848	0.387496	0.00161511
-5243.98057460848	0.387721	0.00162112
-5244.98057460848	0.387947	0.00162715
-5245.98057460848	0.388174	0.00163321
-5246.98057460848	0.388401	0.0016393
-5247.98057460848	0.38863	0.00164541
-5248.98057460848	0.388859	0.00165156
-5249.98057460848	0.389089	0.00165773
-5250.98057460848	0.38932	0.00166393
-5251.98057460848	0.389552	0.00167016
-5252.98057460848	0.389785	0.00167643
-5253.98057460848	0.390019	0.00168272
-5254.98057460848	0.390253	0.00168903
-5255.98057460848	0.390489	0.00169538
-5256.98057460848	0.390725	0.00170176
-5257.98057460848	0.390962	0.00170817
-5258.98057460848	0.3912	0.00171461
-5259.98057460848	0.391439	0.00172108
-5260.98057460848	0.391679	0.00172758
-5261.98057460848	0.39192	0.00173411
-5262.98057460848	0.392161	0.00174068
-5263.98057460848	0.392404	0.00174727
-5264.98057460848	0.392647	0.0017539
-5265.98057460848	0.392892	0.00176055
-5266.98057460848	0.393137	0.00176724
-5267.98057460848	0.393383	0.00177396
-5268.98057460848	0.39363	0.00178072
-5269.98057460848	0.393878	0.0017875
-5270.98057460848	0.394127	0.00179432
-5271.98057460848	0.394377	0.00180117
-5272.98057460848	0.394628	0.00180805
-5273.98057460848	0.39488	0.00181497
-5274.98057460848	0.395133	0.00182192
-5275.98057460848	0.395387	0.00182891
-5276.98057460848	0.395642	0.00183592
-5277.98057460848	0.395897	0.00184298
-5278.98057460848	0.396154	0.00185006
-5279.98057460848	0.396412	0.00185718
-5280.98057460848	0.39667	0.00186434
-5281.98057460848	0.39693	0.00187153
-5282.98057460848	0.397191	0.00187875
-5283.98057460848	0.397452	0.00188602
-5284.98057460848	0.397715	0.00189331
-5285.98057460848	0.397979	0.00190064
-5286.98057460848	0.398243	0.00190801
-5287.98057460848	0.398509	0.00191542
-5288.98057460848	0.398776	0.00192286
-5289.98057460848	0.399044	0.00193034
-5290.98057460848	0.399312	0.00193785
-5291.98057460848	0.399582	0.0019454
-5292.98057460848	0.399853	0.00195299
-5293.98057460848	0.400125	0.00196062
-5294.98057460848	0.400398	0.00196828
-5295.98057460848	0.400672	0.00197599
-5296.98057460848	0.400947	0.00198373
-5297.98057460848	0.401223	0.00199151
-5298.98057460848	0.4015	0.00199933
-5299.98057460848	0.401779	0.00200719
-5300.98057460848	0.402058	0.00201509
-5301.98057460848	0.402339	0.00202302
-5302.98057460848	0.40262	0.002031
-5303.98057460848	0.402903	0.00203902
-5304.98057460848	0.403187	0.00204708
-5305.98057460848	0.403472	0.00205518
-5306.98057460848	0.403758	0.00206332
-5307.98057460848	0.404045	0.0020715
-5308.98057460848	0.404333	0.00207972
-5309.98057460848	0.404623	0.00208799
-5310.98057460848	0.404913	0.00209629
-5311.98057460848	0.405205	0.00210464
-5312.98057460848	0.405498	0.00211303
-5313.98057460848	0.405792	0.00212147
-5314.98057460848	0.406087	0.00212995
-5315.98057460848	0.406383	0.00213847
-5316.98057460848	0.406681	0.00214703
-5317.98057460848	0.40698	0.00215564
-5318.98057460848	0.407279	0.0021643
-5319.98057460848	0.407581	0.002173
-5320.98057460848	0.407883	0.00218174
-5321.98057460848	0.408186	0.00219053
-5322.98057460848	0.408491	0.00219936
-5323.98057460848	0.408797	0.00220824
-5324.98057460848	0.409104	0.00221717
-5325.98057460848	0.409413	0.00222614
-5326.98057460848	0.409722	0.00223516
-5327.98057460848	0.410033	0.00224423
-5328.98057460848	0.410345	0.00225335
-5329.98057460848	0.410659	0.00226251
-5330.98057460848	0.410973	0.00227172
-5331.98057460848	0.411289	0.00228098
-5332.98057460848	0.411607	0.00229029
-5333.98057460848	0.411925	0.00229965
-5334.98057460848	0.412245	0.00230905
-5335.98057460848	0.412566	0.00231851
-5336.98057460848	0.412888	0.00232802
-5337.98057460848	0.413212	0.00233757
-5338.98057460848	0.413537	0.00234718
-5339.98057460848	0.413863	0.00235684
-5340.98057460848	0.414191	0.00236655
-5341.98057460848	0.41452	0.00237632
-5342.98057460848	0.41485	0.00238613
-5343.98057460848	0.415182	0.002396
-5344.98057460848	0.415515	0.00240592
-5345.98057460848	0.41585	0.0024159
-5346.98057460848	0.416185	0.00242593
-5347.98057460848	0.416523	0.00243601
-5348.98057460848	0.416861	0.00244615
-5349.98057460848	0.417201	0.00245634
-5350.98057460848	0.417543	0.00246659
-5351.98057460848	0.417885	0.00247689
-5352.98057460848	0.41823	0.00248725
-5353.98057460848	0.418575	0.00249767
-5354.98057460848	0.418922	0.00250814
-5355.98057460848	0.419271	0.00251867
-5356.98057460848	0.419621	0.00252926
