t	Ns	Ni
-2346.023410831613	0.316606	0.000000511039
-2347.023410831613	0.316606	0.000000512401
-2348.023410831613	0.316606	0.000000513765
-2349.023410831613	0.316606	0.000000515133
-2350.023410831613	0.316606	0.000000516504
-2351.023410831613	0.316606	0.000000517879
-2352.023410831613	0.316606	0.000000519257
-2353.023410831613	0.316606	0.000000520639
-2354.023410831613	0.316606	0.000000522025
-2355.023410831613	0.316606	0.000000523415
-2356.023410831613	0.316607	0.000000524808
-2357.023410831613	0.316607	0.000000526205
-2358.023410831613	0.316607	0.000000527606
-2359.023410831613	0.316607	0.00000052901
-2360.023410831613	0.316607	0.000000530418
-2361.023410831613	0.316607	0.00000053183
-2362.023410831613	0.316607	0.000000533246
-2363.023410831613	0.316607	0.000000534665
-2364.023410831613	0.316607	0.000000536088
-2365.023410831613	0.316607	0.000000537515
-2366.023410831613	0.316607	0.000000538946
-2367.023410831613	0.316607	0.000000540381
-2368.023410831613	0.316607	0.000000541819
-2369.023410831613	0.316608	0.000000543262
-2370.023410831613	0.316608	0.000000544708
-2371.023410831613	0.316608	0.000000546158
-2372.023410831613	0.316608	0.000000547611
-2373.023410831613	0.316608	0.000000549069
-2374.023410831613	0.316608	0.000000550531
-2375.023410831613	0.316608	0.000000551996
-2376.023410831613	0.316608	0.000000553466
-2377.023410831613	0.316608	0.000000554939
-2378.023410831613	0.316608	0.000000556416
-2379.023410831613	0.316608	0.000000557897
-2380.023410831613	0.316608	0.000000559382
-2381.023410831613	0.316608	0.000000560871
-2382.023410831613	0.316609	0.000000562364
-2383.023410831613	0.316609	0.000000563861
-2384.023410831613	0.316609	0.000000565362
-2385.023410831613	0.316609	0.000000566867
-2386.023410831613	0.316609	0.000000568376
-2387.023410831613	0.316609	0.000000569889
-2388.023410831613	0.316609	0.000000571406
-2389.023410831613	0.316609	0.000000572927
-2390.023410831613	0.316609	0.000000574452
-2391.023410831613	0.316609	0.000000575981
-2392.023410831613	0.316609	0.000000577514
-2393.023410831613	0.316609	0.000000579052
-2394.023410831613	0.316609	0.000000580593
-2395.023410831613	0.31661	0.000000582139
-2396.023410831613	0.31661	0.000000583688
-2397.023410831613	0.31661	0.000000585242
-2398.023410831613	0.31661	0.0000005868
-2399.023410831613	0.31661	0.000000588362
-2400.023410831613	0.31661	0.000000589928
-2401.023410831613	0.31661	0.000000591498
-2402.023410831613	0.31661	0.000000593073
-2403.023410831613	0.31661	0.000000594652
-2404.023410831613	0.31661	0.000000596234
-2405.023410831613	0.31661	0.000000597822
-2406.023410831613	0.31661	0.000000599413
-2407.023410831613	0.316611	0.000000601009
-2408.023410831613	0.316611	0.000000602608
-2409.023410831613	0.316611	0.000000604213
-2410.023410831613	0.316611	0.000000605821
-2411.023410831613	0.316611	0.000000607434
-2412.023410831613	0.316611	0.000000609051
-2413.023410831613	0.316611	0.000000610672
-2414.023410831613	0.316611	0.000000612298
-2415.023410831613	0.316611	0.000000613928
-2416.023410831613	0.316611	0.000000615562
-2417.023410831613	0.316611	0.000000617201
-2418.023410831613	0.316612	0.000000618844
-2419.023410831613	0.316612	0.000000620491
-2420.023410831613	0.316612	0.000000622143
-2421.023410831613	0.316612	0.000000623799
-2422.023410831613	0.316612	0.000000625459
-2423.023410831613	0.316612	0.000000627124
-2424.023410831613	0.316612	0.000000628794
-2425.023410831613	0.316612	0.000000630468
-2426.023410831613	0.316612	0.000000632146
-2427.023410831613	0.316612	0.000000633829
-2428.023410831613	0.316612	0.000000635516
-2429.023410831613	0.316612	0.000000637208
-2430.023410831613	0.316613	0.000000638904
-2431.023410831613	0.316613	0.000000640605
-2432.023410831613	0.316613	0.00000064231
-2433.023410831613	0.316613	0.00000064402
-2434.023410831613	0.316613	0.000000645734
-2435.023410831613	0.316613	0.000000647453
-2436.023410831613	0.316613	0.000000649176
-2437.023410831613	0.316613	0.000000650904
-2438.023410831613	0.316613	0.000000652637
-2439.023410831613	0.316613	0.000000654374
-2440.023410831613	0.316613	0.000000656116
-2441.023410831613	0.316614	0.000000657862
-2442.023410831613	0.316614	0.000000659613
-2443.023410831613	0.316614	0.000000661369
-2444.023410831613	0.316614	0.00000066313
-2445.023410831613	0.316614	0.000000664895
-2446.023410831613	0.316614	0.000000666665
-2447.023410831613	0.316614	0.000000668439
-2448.023410831613	0.316614	0.000000670219
-2449.023410831613	0.316614	0.000000672003
-2450.023410831613	0.316614	0.000000673792
-2451.023410831613	0.316614	0.000000675585
-2452.023410831613	0.316615	0.000000677384
-2453.023410831613	0.316615	0.000000679187
-2454.023410831613	0.316615	0.000000680995
-2455.023410831613	0.316615	0.000000682808
-2456.023410831613	0.316615	0.000000684625
-2457.023410831613	0.316615	0.000000686448
-2458.023410831613	0.316615	0.000000688275
-2459.023410831613	0.316615	0.000000690107
-2460.023410831613	0.316615	0.000000691944
-2461.023410831613	0.316615	0.000000693786
-2462.023410831613	0.316616	0.000000695633
-2463.023410831613	0.316616	0.000000697485
-2464.023410831613	0.316616	0.000000699342
-2465.023410831613	0.316616	0.000000701203
-2466.023410831613	0.316616	0.00000070307
-2467.023410831613	0.316616	0.000000704942
-2468.023410831613	0.316616	0.000000706818
-2469.023410831613	0.316616	0.0000007087
-2470.023410831613	0.316616	0.000000710586
-2471.023410831613	0.316616	0.000000712478
-2472.023410831613	0.316617	0.000000714374
-2473.023410831613	0.316617	0.000000716276
-2474.023410831613	0.316617	0.000000718183
-2475.023410831613	0.316617	0.000000720095
-2476.023410831613	0.316617	0.000000722012
-2477.023410831613	0.316617	0.000000723934
-2478.023410831613	0.316617	0.000000725861
-2479.023410831613	0.316617	0.000000727793
-2480.023410831613	0.316617	0.000000729731
-2481.023410831613	0.316617	0.000000731673
-2482.023410831613	0.316618	0.000000733621
-2483.023410831613	0.316618	0.000000735574
-2484.023410831613	0.316618	0.000000737532
-2485.023410831613	0.316618	0.000000739495
-2486.023410831613	0.316618	0.000000741464
-2487.023410831613	0.316618	0.000000743438
-2488.023410831613	0.316618	0.000000745417
-2489.023410831613	0.316618	0.000000747401
-2490.023410831613	0.316618	0.00000074939
-2491.023410831613	0.316618	0.000000751385
-2492.023410831613	0.316619	0.000000753386
-2493.023410831613	0.316619	0.000000755391
-2494.023410831613	0.316619	0.000000757402
-2495.023410831613	0.316619	0.000000759418
-2496.023410831613	0.316619	0.00000076144
-2497.023410831613	0.316619	0.000000763467
-2498.023410831613	0.316619	0.000000765499
-2499.023410831613	0.316619	0.000000767537
-2500.023410831613	0.316619	0.00000076958
-2501.023410831613	0.31662	0.000000771629
-2502.023410831613	0.31662	0.000000773683
-2503.023410831613	0.31662	0.000000775743
-2504.023410831613	0.31662	0.000000777808
-2505.023410831613	0.31662	0.000000779878
-2506.023410831613	0.31662	0.000000781954
-2507.023410831613	0.31662	0.000000784036
-2508.023410831613	0.31662	0.000000786123
-2509.023410831613	0.31662	0.000000788216
-2510.023410831613	0.316621	0.000000790314
-2511.023410831613	0.316621	0.000000792418
-2512.023410831613	0.316621	0.000000794528
-2513.023410831613	0.316621	0.000000796643
-2514.023410831613	0.316621	0.000000798763
-2515.023410831613	0.316621	0.00000080089
-2516.023410831613	0.316621	0.000000803022
-2517.023410831613	0.316621	0.00000080516
-2518.023410831613	0.316621	0.000000807303
-2519.023410831613	0.316622	0.000000809452
-2520.023410831613	0.316622	0.000000811607
-2521.023410831613	0.316622	0.000000813768
-2522.023410831613	0.316622	0.000000815934
-2523.023410831613	0.316622	0.000000818106
-2524.023410831613	0.316622	0.000000820284
-2525.023410831613	0.316622	0.000000822468
-2526.023410831613	0.316622	0.000000824657
-2527.023410831613	0.316622	0.000000826852
-2528.023410831613	0.316623	0.000000829054
-2529.023410831613	0.316623	0.000000831261
-2530.023410831613	0.316623	0.000000833474
-2531.023410831613	0.316623	0.000000835692
-2532.023410831613	0.316623	0.000000837917
-2533.023410831613	0.316623	0.000000840148
-2534.023410831613	0.316623	0.000000842384
-2535.023410831613	0.316623	0.000000844627
-2536.023410831613	0.316624	0.000000846875
-2537.023410831613	0.316624	0.00000084913
-2538.023410831613	0.316624	0.00000085139
-2539.023410831613	0.316624	0.000000853657
-2540.023410831613	0.316624	0.000000855929
-2541.023410831613	0.316624	0.000000858208
-2542.023410831613	0.316624	0.000000860492
-2543.023410831613	0.316624	0.000000862783
-2544.023410831613	0.316624	0.00000086508
-2545.023410831613	0.316625	0.000000867383
-2546.023410831613	0.316625	0.000000869692
-2547.023410831613	0.316625	0.000000872007
-2548.023410831613	0.316625	0.000000874329
-2549.023410831613	0.316625	0.000000876656
-2550.023410831613	0.316625	0.00000087899
-2551.023410831613	0.316625	0.00000088133
-2552.023410831613	0.316625	0.000000883676
-2553.023410831613	0.316626	0.000000886029
-2554.023410831613	0.316626	0.000000888388
-2555.023410831613	0.316626	0.000000890753
-2556.023410831613	0.316626	0.000000893124
-2557.023410831613	0.316626	0.000000895502
-2558.023410831613	0.316626	0.000000897886
-2559.023410831613	0.316626	0.000000900276
-2560.023410831613	0.316626	0.000000902673
-2561.023410831613	0.316627	0.000000905076
-2562.023410831613	0.316627	0.000000907485
-2563.023410831613	0.316627	0.000000909901
-2564.023410831613	0.316627	0.000000912323
-2565.023410831613	0.316627	0.000000914752
-2566.023410831613	0.316627	0.000000917187
-2567.023410831613	0.316627	0.000000919629
-2568.023410831613	0.316627	0.000000922077
-2569.023410831613	0.316628	0.000000924532
-2570.023410831613	0.316628	0.000000926993
-2571.023410831613	0.316628	0.000000929461
-2572.023410831613	0.316628	0.000000931935
-2573.023410831613	0.316628	0.000000934416
-2574.023410831613	0.316628	0.000000936904
-2575.023410831613	0.316628	0.000000939398
-2576.023410831613	0.316629	0.000000941899
-2577.023410831613	0.316629	0.000000944407
-2578.023410831613	0.316629	0.000000946921
-2579.023410831613	0.316629	0.000000949442
-2580.023410831613	0.316629	0.00000095197
-2581.023410831613	0.316629	0.000000954504
-2582.023410831613	0.316629	0.000000957045
-2583.023410831613	0.316629	0.000000959593
-2584.023410831613	0.31663	0.000000962148
-2585.023410831613	0.31663	0.000000964709
-2586.023410831613	0.31663	0.000000967277
-2587.023410831613	0.31663	0.000000969852
-2588.023410831613	0.31663	0.000000972434
-2589.023410831613	0.31663	0.000000975023
-2590.023410831613	0.31663	0.000000977619
-2591.023410831613	0.316631	0.000000980221
-2592.023410831613	0.316631	0.000000982831
-2593.023410831613	0.316631	0.000000985447
-2594.023410831613	0.316631	0.000000988071
-2595.023410831613	0.316631	0.000000990701
-2596.023410831613	0.316631	0.000000993339
-2597.023410831613	0.316631	0.000000995983
-2598.023410831613	0.316632	0.000000998635
-2599.023410831613	0.316632	0.00000100129
-2600.023410831613	0.316632	0.00000100396
-2601.023410831613	0.316632	0.00000100663
-2602.023410831613	0.316632	0.00000100931
