t	Ns	Ni	Dead_pi_0.0062	A	LogRS	Rt	DiscHealthCost	DiscTotalCost
330.	0.847702	0.0108949	287557.	0.489541	0.108295	0.944659	30.9619	48.634
331.	0.846239	0.0108079	290710.	0.489573	0.108424	0.94315	30.6542	48.2568
332.	0.84479	0.0107194	293837.	0.489614	0.108593	0.941694	30.3432	47.8758
333.	0.843355	0.0106294	296938.	0.489665	0.1088	0.940289	30.0291	47.4915
334.	0.841934	0.0105381	300012.	0.489725	0.109044	0.938935	29.7125	47.1043
335.	0.840528	0.0104456	303061.	0.489794	0.109325	0.93763	29.3936	46.7145
336.	0.839136	0.010352	306082.	0.489871	0.109643	0.936374	29.0729	46.3226
337.	0.837758	0.0102574	309075.	0.489958	0.109995	0.935167	28.7505	45.9289
338.	0.836395	0.010162	312041.	0.490053	0.110382	0.934006	28.427	45.5337
339.	0.835046	0.0100659	314980.	0.490155	0.110802	0.932892	28.1025	45.1373
340.	0.833712	0.00996905	317890.	0.490266	0.111255	0.931823	27.7774	44.7402
341.	0.832392	0.0098717	320772.	0.490385	0.111739	0.930798	27.4519	44.3426
342.	0.831087	0.0097739	323626.	0.490511	0.112254	0.929818	27.1264	43.9448
343.	0.829796	0.00967574	326451.	0.490645	0.112799	0.928879	26.801	43.5471
344.	0.828519	0.00957731	329247.	0.490786	0.113373	0.927983	26.4761	43.1498
345.	0.827256	0.0094787	332015.	0.490934	0.113976	0.927127	26.1519	42.7531
346.	0.826008	0.00937998	334755.	0.491089	0.114606	0.926311	25.8285	42.3573
347.	0.824774	0.00928124	337465.	0.49125	0.115262	0.925534	25.5062	41.9625
348.	0.823554	0.00918254	340147.	0.491417	0.115944	0.924796	25.1853	41.5691
349.	0.822348	0.00908396	342801.	0.491591	0.116651	0.924094	24.8658	41.1771
350.	0.821155	0.00898556	345425.	0.491771	0.117382	0.923429	24.548	40.7869
351.	0.819977	0.0088874	348022.	0.491956	0.118136	0.9228	24.232	40.3986
352.	0.818812	0.00878955	350589.	0.492147	0.118913	0.922205	23.9179	40.0123
353.	0.817661	0.00869205	353129.	0.492344	0.119711	0.921643	23.606	39.6283
354.	0.816523	0.00859497	355640.	0.492545	0.12053	0.921115	23.2964	39.2467
355.	0.815399	0.00849835	358123.	0.492752	0.121369	0.920619	22.9891	38.8676
356.	0.814288	0.00840224	360578.	0.492963	0.122227	0.920154	22.6843	38.4911
357.	0.81319	0.00830668	363005.	0.49318	0.123103	0.919719	22.3821	38.1174
358.	0.812105	0.00821172	365404.	0.4934	0.123998	0.919314	22.0826	37.7466
359.	0.811033	0.00811739	367776.	0.493625	0.124909	0.918937	21.786	37.3788
360.	0.809974	0.00802373	370121.	0.493854	0.125837	0.918589	21.4921	37.0141
361.	0.808927	0.00793077	372438.	0.494087	0.126781	0.918268	21.2013	36.6525
362.	0.807893	0.00783854	374729.	0.494324	0.127739	0.917973	20.9134	36.2942
363.	0.806871	0.00774707	376992.	0.494564	0.128711	0.917704	20.6287	35.9392
364.	0.805862	0.00765639	379230.	0.494808	0.129697	0.91746	20.347	35.5876
365.	0.804864	0.00756652	381441.	0.495056	0.130696	0.917241	20.0686	35.2395
366.	0.803879	0.00747748	383626.	0.495306	0.131708	0.917044	19.7933	34.8949
367.	0.802905	0.0073893	385786.	0.495559	0.132731	0.916871	19.5213	34.5538
368.	0.801943	0.00730198	387920.	0.495816	0.133765	0.91672	19.2527	34.2163
369.	0.800992	0.00721556	390029.	0.496075	0.134809	0.91659	18.9873	33.8824
370.	0.800053	0.00713003	392112.	0.496336	0.135864	0.916481	18.7253	33.5521
371.	0.799125	0.00704542	394171.	0.4966	0.136927	0.916393	18.4666	33.2256
372.	0.798208	0.00696174	396206.	0.496867	0.138	0.916323	18.2113	32.9027
373.	0.797303	0.00687899	398216.	0.497135	0.13908	0.916273	17.9594	32.5836
374.	0.796407	0.00679718	400203.	0.497406	0.140169	0.916241	17.7108	32.2681
375.	0.795523	0.00671632	402166.	0.497678	0.141264	0.916227	17.4657	31.9564
376.	0.794649	0.00663643	404105.	0.497953	0.142367	0.91623	17.2239	31.6484
377.	0.793786	0.00655749	406022.	0.498229	0.143475	0.91625	16.9855	31.3442
378.	0.792933	0.00647951	407916.	0.498506	0.14459	0.916285	16.7504	31.0436
379.	0.792089	0.00640251	409787.	0.498786	0.145709	0.916336	16.5187	30.7468
380.	0.791256	0.00632647	411636.	0.499066	0.146834	0.916402	16.2904	30.4537
381.	0.790433	0.0062514	413463.	0.499348	0.147963	0.916483	16.0654	30.1643
382.	0.789619	0.0061773	415268.	0.499631	0.149096	0.916577	15.8436	29.8785
383.	0.788815	0.00610416	417052.	0.499915	0.150232	0.916685	15.6252	29.5964
384.	0.78802	0.00603199	418815.	0.5002	0.151372	0.916806	15.41	29.318
385.	0.787235	0.00596078	420557.	0.500486	0.152515	0.91694	15.1981	29.0432
386.	0.786459	0.00589053	422278.	0.500772	0.15366	0.917085	14.9894	28.7719
387.	0.785692	0.00582124	423980.	0.50106	0.154807	0.917242	14.7839	28.5043
388.	0.784933	0.00575289	425661.	0.501348	0.155956	0.91741	14.5815	28.2401
389.	0.784184	0.00568548	427322.	0.501636	0.157107	0.917589	14.3823	27.9795
390.	0.783443	0.00561902	428964.	0.501925	0.158259	0.917779	14.1861	27.7224
391.	0.78271	0.00555348	430587.	0.502214	0.159411	0.917978	13.993	27.4687
392.	0.781986	0.00548887	432191.	0.502504	0.160564	0.918187	13.803	27.2185
393.	0.78127	0.00542517	433776.	0.502794	0.161718	0.918405	13.6159	26.9716
394.	0.780562	0.00536239	435343.	0.503084	0.162871	0.918632	13.4318	26.7281
395.	0.779863	0.00530051	436892.	0.503374	0.164024	0.918867	13.2506	26.4879
396.	0.779171	0.00523952	438423.	0.503664	0.165176	0.919111	13.0724	26.251
397.	0.778487	0.00517941	439937.	0.503954	0.166328	0.919362	12.8969	26.0173
398.	0.77781	0.00512018	441433.	0.504244	0.167479	0.919621	12.7243	25.7868
399.	0.777141	0.00506182	442912.	0.504534	0.168628	0.919887	12.5545	25.5595
400.	0.77648	0.00500432	444374.	0.504824	0.169776	0.920159	12.3874	25.3353
401.	0.775826	0.00494766	445819.	0.505113	0.170922	0.920438	12.223	25.1142
402.	0.775179	0.00489184	447249.	0.505402	0.172067	0.920724	12.0613	24.8962
403.	0.774539	0.00483686	448662.	0.505691	0.173209	0.921015	11.9023	24.6811
404.	0.773906	0.00478269	450059.	0.505979	0.174349	0.921312	11.7458	24.4691
405.	0.77328	0.00472933	451441.	0.506267	0.175486	0.921614	11.5918	24.26
406.	0.77266	0.00467677	452807.	0.506555	0.176621	0.921922	11.4404	24.0537
407.	0.772048	0.004625	454158.	0.506841	0.177753	0.922234	11.2915	23.8504
408.	0.771442	0.004574	455494.	0.507128	0.178882	0.922551	11.145	23.6498
409.	0.770842	0.00452378	456816.	0.507413	0.180008	0.922873	11.0009	23.452
410.	0.770249	0.00447431	458123.	0.507698	0.18113	0.923198	10.8591	23.257
411.	0.769662	0.00442559	459416.	0.507982	0.18225	0.923528	10.7197	23.0647
412.	0.769081	0.00437761	460694.	0.508266	0.183365	0.923861	10.5826	22.875
413.	0.768506	0.00433036	461959.	0.508548	0.184477	0.924198	10.4478	22.6879
414.	0.767938	0.00428382	463211.	0.50883	0.185586	0.924538	10.3151	22.5034
415.	0.767375	0.00423799	464448.	0.509111	0.18669	0.924881	10.1846	22.3215
416.	0.766818	0.00419286	465673.	0.509392	0.18779	0.925227	10.0563	22.1421
417.	0.766266	0.00414842	466885.	0.509671	0.188887	0.925576	9.93012	21.9651
418.	0.765721	0.00410465	468083.	0.509949	0.189979	0.925928	9.80599	21.7906
419.	0.76518	0.00406154	469270.	0.510227	0.191067	0.926282	9.68389	21.6184
420.	0.764646	0.0040191	470443.	0.510503	0.19215	0.926638	9.5638	21.4487
421.	0.764116	0.0039773	471605.	0.510779	0.193229	0.926996	9.44569	21.2812
422.	0.763592	0.00393613	472754.	0.511053	0.194303	0.927356	9.32951	21.116
423.	0.763073	0.0038956	473892.	0.511326	0.195373	0.927717	9.21523	20.9531
424.	0.76256	0.00385568	475018.	0.511599	0.196438	0.928081	9.10282	20.7924
425.	0.762051	0.00381637	476132.	0.51187	0.197498	0.928446	8.99226	20.6338
426.	0.761547	0.00377765	477235.	0.51214	0.198554	0.928812	8.8835	20.4774
427.	0.761048	0.00373953	478327.	0.512409	0.199604	0.929179	8.77651	20.3231
428.	0.760554	0.00370198	479408.	0.512677	0.20065	0.929547	8.67127	20.1709
429.	0.760065	0.00366501	480478.	0.512944	0.201691	0.929917	8.56775	20.0207
430.	0.759581	0.00362859	481538.	0.51321	0.202726	0.930287	8.4659	19.8726
431.	0.759101	0.00359273	482587.	0.513474	0.203757	0.930657	8.36571	19.7264
432.	0.758625	0.00355741	483625.	0.513738	0.204782	0.931029	8.26715	19.5821
433.	0.758154	0.00352262	484654.	0.514	0.205802	0.931401	8.17017	19.4398
434.	0.757688	0.00348836	485672.	0.514261	0.206818	0.931773	8.07477	19.2994
435.	0.757226	0.00345462	486680.	0.51452	0.207827	0.932145	7.9809	19.1608
436.	0.756768	0.00342139	487679.	0.514779	0.208832	0.932518	7.88855	19.024
437.	0.756314	0.00338865	488668.	0.515036	0.209831	0.932891	7.79768	18.889
438.	0.755865	0.00335641	489648.	0.515292	0.210825	0.933263	7.70826	18.7558
439.	0.755419	0.00332465	490619.	0.515547	0.211814	0.933636	7.62028	18.6243
440.	0.754978	0.00329337	491580.	0.515801	0.212797	0.934009	7.5337	18.4945
441.	0.75454	0.00326255	492532.	0.516053	0.213775	0.934381	7.4485	18.3664
442.	0.754107	0.0032322	493476.	0.516304	0.214748	0.934753	7.36466	18.24
443.	0.753677	0.00320229	494410.	0.516554	0.215715	0.935124	7.28215	18.1151
444.	0.753251	0.00317284	495336.	0.516802	0.216677	0.935495	7.20094	17.9919
445.	0.752829	0.00314382	496254.	0.517049	0.217634	0.935865	7.12102	17.8702
446.	0.75241	0.00311523	497163.	0.517295	0.218585	0.936235	7.04235	17.7501
447.	0.751996	0.00308706	498064.	0.51754	0.21953	0.936604	6.96492	17.6315
448.	0.751584	0.00305931	498957.	0.517783	0.220471	0.936973	6.88871	17.5144
449.	0.751177	0.00303196	499842.	0.518025	0.221405	0.93734	6.81369	17.3987
450.	0.750772	0.00300502	500718.	0.518266	0.222335	0.937707	6.73984	17.2845
451.	0.750371	0.00297848	501588.	0.518506	0.223259	0.938072	6.66713	17.1717
452.	0.749974	0.00295232	502449.	0.518744	0.224177	0.938437	6.59556	17.0604
453.	0.74958	0.00292655	503303.	0.518981	0.225091	0.938801	6.5251	16.9503
454.	0.749189	0.00290115	504149.	0.519216	0.225998	0.939164	6.45572	16.8417
455.	0.748801	0.00287612	504989.	0.519451	0.226901	0.939525	6.38741	16.7344
456.	0.748417	0.00285145	505821.	0.519684	0.227798	0.939886	6.32015	16.6283
457.	0.748036	0.00282714	506645.	0.519916	0.22869	0.940245	6.25391	16.5236
458.	0.747657	0.00280318	507463.	0.520146	0.229576	0.940603	6.18869	16.4201
459.	0.747282	0.00277957	508274.	0.520375	0.230457	0.940959	6.12447	16.3179
460.	0.74691	0.00275629	509078.	0.520603	0.231333	0.941315	6.06121	16.2169
461.	0.746541	0.00273335	509876.	0.52083	0.232203	0.941669	5.99892	16.1171
462.	0.746175	0.00271073	510667.	0.521055	0.233068	0.942021	5.93756	16.0185
463.	0.745811	0.00268844	511451.	0.521279	0.233928	0.942372	5.87713	15.921
464.	0.745451	0.00266647	512229.	0.521502	0.234782	0.942722	5.8176	15.8247
465.	0.745093	0.0026448	513000.	0.521723	0.235632	0.94307	5.75897	15.7296
466.	0.744738	0.00262345	513765.	0.521944	0.236476	0.943417	5.7012	15.6355
467.	0.744386	0.00260239	514524.	0.522163	0.237315	0.943762	5.6443	15.5425
468.	0.744036	0.00258163	515277.	0.52238	0.238148	0.944106	5.58824	15.4506
469.	0.74369	0.00256116	516024.	0.522597	0.238977	0.944448	5.533	15.3598
470.	0.743345	0.00254098	516766.	0.522812	0.2398	0.944788	5.47858	15.27
471.	0.743004	0.00252108	517501.	0.523026	0.240618	0.945127	5.42496	15.1812
472.	0.742665	0.00250145	518230.	0.523239	0.241432	0.945464	5.37212	15.0934
473.	0.742328	0.0024821	518954.	0.52345	0.24224	0.9458	5.32006	15.0066
474.	0.741994	0.00246301	519673.	0.52366	0.243043	0.946134	5.26875	14.9208
475.	0.741662	0.00244419	520385.	0.523869	0.243841	0.946466	5.21818	14.836
476.	0.741333	0.00242562	521093.	0.524077	0.244634	0.946796	5.16834	14.7521
477.	0.741006	0.00240731	521795.	0.524284	0.245422	0.947125	5.11922	14.6691
478.	0.740681	0.00238926	522492.	0.524489	0.246205	0.947452	5.0708	14.587
479.	0.740359	0.00237144	523183.	0.524693	0.246984	0.947777	5.02308	14.5059
480.	0.740039	0.00235387	523869.	0.524896	0.247757	0.9481	4.97603	14.4256
481.	0.739722	0.00233654	524551.	0.525098	0.248525	0.948422	4.92965	14.3462
482.	0.739406	0.00231944	525227.	0.525298	0.249289	0.948741	4.88393	14.2676
483.	0.739093	0.00230257	525898.	0.525498	0.250048	0.949059	4.83886	14.1899
484.	0.738782	0.00228592	526565.	0.525696	0.250802	0.949376	4.79441	14.113
485.	0.738473	0.0022695	527227.	0.525893	0.251551	0.94969	4.75059	14.037
486.	0.738166	0.0022533	527884.	0.526089	0.252296	0.950003	4.70738	13.9617
487.	0.737861	0.00223731	528536.	0.526283	0.253036	0.950313	4.66477	13.8873
488.	0.737558	0.00222154	529184.	0.526477	0.253771	0.950622	4.62275	13.8136
489.	0.737258	0.00220597	529827.	0.526669	0.254502	0.950929	4.58131	13.7407
490.	0.736959	0.00219061	530465.	0.52686	0.255228	0.951234	4.54044	13.6685
491.	0.736662	0.00217545	531100.	0.527051	0.25595	0.951538	4.50013	13.5971
492.	0.736368	0.00216048	531729.	0.52724	0.256667	0.951839	4.46037	13.5264
493.	0.736075	0.00214572	532355.	0.527427	0.257379	0.952139	4.42116	13.4565
494.	0.735784	0.00213114	532976.	0.527614	0.258087	0.952436	4.38247	13.3872
495.	0.735495	0.00211675	533593.	0.5278	0.25879	0.952732	4.34431	13.3187
496.	0.735208	0.00210255	534206.	0.527984	0.25949	0.953026	4.30666	13.2509
497.	0.734922	0.00208853	534815.	0.528168	0.260184	0.953318	4.26951	13.1837
498.	0.734639	0.00207469	535420.	0.52835	0.260875	0.953609	4.23287	13.1172
499.	0.734357	0.00206103	536020.	0.528531	0.261561	0.953897	4.19671	13.0513
500.	0.734077	0.00204755	536617.	0.528711	0.262242	0.954184	4.16103	12.9861
501.	0.733799	0.00203423	537210.	0.528891	0.26292	0.954468	4.12582	12.9216
502.	0.733522	0.00202108	537799.	0.529069	0.263593	0.954751	4.09107	12.8577
503.	0.733247	0.0020081	538384.	0.529246	0.264262	0.955032	4.05678	12.7944
504.	0.732974	0.00199528	538966.	0.529422	0.264927	0.955311	4.02294	12.7317
505.	0.732703	0.00198262	539544.	0.529596	0.265587	0.955589	3.98955	12.6696
506.	0.732433	0.00197012	540118.	0.52977	0.266244	0.955864	3.95658	12.6081
507.	0.732165	0.00195778	540688.	0.529943	0.266896	0.956138	3.92404	12.5472
508.	0.731898	0.00194559	541255.	0.530115	0.267545	0.956409	3.89192	12.4869
509.	0.731633	0.00193355	541819.	0.530286	0.268189	0.956679	3.86021	12.4271
510.	0.73137	0.00192165	542379.	0.530456	0.268829	0.956947	3.82891	12.3679
511.	0.731108	0.00190991	542935.	0.530624	0.269466	0.957214	3.798	12.3093
512.	0.730847	0.0018983	543489.	0.530792	0.270098	0.957478	3.76749	12.2512
513.	0.730588	0.00188684	544038.	0.530959	0.270727	0.957741	3.73737	12.1936
514.	0.730331	0.00187552	544585.	0.531125	0.271351	0.958001	3.70762	12.1365
515.	0.730075	0.00186434	545128.	0.53129	0.271972	0.95826	3.67825	12.08
516.	0.729821	0.00185329	545668.	0.531454	0.272589	0.958517	3.64924	12.024
517.	0.729567	0.00184237	546205.	0.531617	0.273202	0.958773	3.6206	11.9685
518.	0.729316	0.00183159	546739.	0.531779	0.273812	0.959026	3.59231	11.9135
519.	0.729066	0.00182093	547269.	0.53194	0.274417	0.959278	3.56437	11.859
520.	0.728817	0.0018104	547797.	0.5321	0.275019	0.959528	3.53677	11.805
521.	0.728569	0.00179999	548321.	0.532259	0.275618	0.959776	3.50952	11.7514
522.	0.728323	0.00178971	548842.	0.532417	0.276212	0.960023	3.48259	11.6984
523.	0.728078	0.00177955	549361.	0.532575	0.276803	0.960268	3.456	11.6458
524.	0.727835	0.00176951	549876.	0.532731	0.277391	0.96051	3.42972	11.5936
525.	0.727593	0.00175958	550389.	0.532887	0.277974	0.960752	3.40377	11.5419
526.	0.727352	0.00174978	550899.	0.533041	0.278555	0.960991	3.37812	11.4907
527.	0.727112	0.00174008	551406.	0.533195	0.279132	0.961229	3.35279	11.4399
528.	0.726874	0.0017305	551910.	0.533348	0.279705	0.961465	3.32775	11.3895
529.	0.726637	0.00172103	552411.	0.5335	0.280275	0.961699	3.30302	11.3395
530.	0.726401	0.00171167	552910.	0.533651	0.280841	0.961932	3.27858	11.29
531.	0.726167	0.00170241	553406.	0.533801	0.281404	0.962163	3.25442	11.2409
532.	0.725933	0.00169326	553899.	0.533951	0.281964	0.962392	3.23055	11.1922
533.	0.725701	0.00168422	554390.	0.534099	0.28252	0.96262	3.20696	11.1439
534.	0.72547	0.00167527	554878.	0.534247	0.283073	0.962846	3.18365	11.096
535.	0.72524	0.00166643	555363.	0.534394	0.283623	0.96307	3.16061	11.0485
536.	0.725011	0.00165769	555846.	0.53454	0.28417	0.963292	3.13783	11.0014
537.	0.724784	0.00164905	556326.	0.534685	0.284713	0.963513	3.11532	10.9547
538.	0.724557	0.0016405	556804.	0.53483	0.285253	0.963733	3.09306	10.9083
539.	0.724332	0.00163205	557279.	0.534973	0.28579	0.96395	3.07106	10.8624
540.	0.724108	0.00162369	557752.	0.535116	0.286324	0.964166	3.04931	10.8168
541.	0.723885	0.00161542	558223.	0.535258	0.286854	0.964381	3.02781	10.7715
542.	0.723663	0.00160725	558691.	0.535399	0.287382	0.964594	3.00655	10.7266
543.	0.723442	0.00159916	559157.	0.53554	0.287906	0.964805	2.98553	10.6821
544.	0.723222	0.00159117	559620.	0.535679	0.288427	0.965015	2.96475	10.6379
545.	0.723003	0.00158326	560081.	0.535818	0.288946	0.965223	2.9442	10.5941
546.	0.722785	0.00157543	560540.	0.535956	0.289461	0.96543	2.92388	10.5506
547.	0.722569	0.0015677	560997.	0.536093	0.289973	0.965635	2.90378	10.5075
548.	0.722353	0.00156004	561451.	0.53623	0.290483	0.965838	2.88391	10.4647
549.	0.722138	0.00155247	561903.	0.536366	0.290989	0.96604	2.86426	10.4222
550.	0.721924	0.00154498	562353.	0.536501	0.291493	0.966241	2.84482	10.38
551.	0.721712	0.00153757	562801.	0.536635	0.291993	0.966439	2.82559	10.3382
552.	0.7215	0.00153023	563246.	0.536769	0.292491	0.966637	2.80658	10.2966
553.	0.721289	0.00152298	563690.	0.536901	0.292986	0.966833	2.78777	10.2554
554.	0.721079	0.0015158	564131.	0.537034	0.293478	0.967027	2.76916	10.2145
555.	0.72087	0.0015087	564570.	0.537165	0.293967	0.96722	2.75075	10.1739
556.	0.720662	0.00150167	565008.	0.537296	0.294454	0.967412	2.73254	10.1336
557.	0.720455	0.00149472	565443.	0.537426	0.294938	0.967602	2.71453	10.0936
558.	0.720249	0.00148783	565876.	0.537555	0.295419	0.967791	2.69671	10.0539
559.	0.720044	0.00148102	566307.	0.537684	0.295897	0.967978	2.67907	10.0145
560.	0.719839	0.00147428	566737.	0.537812	0.296373	0.968163	2.66162	9.97536
561.	0.719636	0.00146761	567164.	0.537939	0.296846	0.968348	2.64436	9.93651
562.	0.719433	0.00146101	567590.	0.538065	0.297317	0.968531	2.62728	9.89794
563.	0.719231	0.00145448	568013.	0.538191	0.297784	0.968712	2.61037	9.85965
564.	0.719031	0.00144801	568435.	0.538316	0.29825	0.968892	2.59364	9.82163
565.	0.718831	0.00144161	568854.	0.538441	0.298712	0.969071	2.57709	9.78387
566.	0.718631	0.00143527	569272.	0.538565	0.299172	0.969249	2.5607	9.74639
567.	0.718433	0.001429	569688.	0.538688	0.29963	0.969425	2.54448	9.70917
568.	0.718236	0.00142279	570103.	0.538811	0.300085	0.969599	2.52843	9.6722
569.	0.718039	0.00141664	570515.	0.538933	0.300538	0.969773	2.51255	9.6355
570.	0.717843	0.00141055	570926.	0.539054	0.300988	0.969945	2.49682	9.59904
571.	0.717648	0.00140452	571335.	0.539175	0.301436	0.970115	2.48125	9.56284
572.	0.717454	0.00139856	571742.	0.539295	0.301881	0.970285	2.46584	9.52689
573.	0.71726	0.00139265	572147.	0.539414	0.302324	0.970453	2.45059	9.49118
574.	0.717068	0.0013868	572551.	0.539533	0.302765	0.97062	2.43549	9.45572
575.	0.716876	0.00138101	572953.	0.539651	0.303203	0.970785	2.42054	9.42049
576.	0.716685	0.00137527	573353.	0.539769	0.303639	0.97095	2.40573	9.3855
577.	0.716494	0.00136959	573752.	0.539886	0.304072	0.971113	2.39108	9.35074
578.	0.716305	0.00136397	574149.	0.540002	0.304503	0.971274	2.37656	9.31622
579.	0.716116	0.0013584	574545.	0.540118	0.304932	0.971435	2.3622	9.28193
580.	0.715928	0.00135288	574938.	0.540233	0.305359	0.971594	2.34797	9.24786
581.	0.71574	0.00134742	575331.	0.540348	0.305783	0.971752	2.33388	9.21401
582.	0.715554	0.00134201	575721.	0.540462	0.306206	0.971909	2.31992	9.18039
583.	0.715368	0.00133665	576110.	0.540576	0.306626	0.972064	2.3061	9.14698
584.	0.715182	0.00133134	576498.	0.540689	0.307043	0.972219	2.29242	9.11379
585.	0.714998	0.00132608	576884.	0.540801	0.307459	0.972372	2.27886	9.08082
586.	0.714814	0.00132087	577268.	0.540913	0.307873	0.972524	2.26544	9.04805
587.	0.714631	0.00131571	577651.	0.541024	0.308284	0.972675	2.25214	9.0155
588.	0.714448	0.0013106	578033.	0.541135	0.308693	0.972825	2.23897	8.98315
589.	0.714266	0.00130553	578413.	0.541245	0.3091	0.972973	2.22592	8.951
590.	0.714085	0.00130052	578791.	0.541355	0.309505	0.97312	2.213	8.91906
591.	0.713905	0.00129555	579169.	0.541464	0.309908	0.973267	2.20019	8.88732
592.	0.713725	0.00129062	579544.	0.541572	0.310309	0.973412	2.18751	8.85578
593.	0.713546	0.00128574	579918.	0.54168	0.310708	0.973556	2.17495	8.82443
594.	0.713367	0.00128091	580291.	0.541788	0.311105	0.973699	2.1625	8.79328
595.	0.71319	0.00127612	580663.	0.541895	0.3115	0.97384	2.15016	8.76232
596.	0.713012	0.00127137	581033.	0.542001	0.311893	0.973981	2.13794	8.73154
597.	0.712836	0.00126666	581401.	0.542107	0.312284	0.974121	2.12583	8.70096
598.	0.71266	0.001262	581769.	0.542213	0.312673	0.974259	2.11384	8.67056
599.	0.712484	0.00125738	582135.	0.542318	0.31306	0.974397	2.10195	8.64034
600.	0.71231	0.0012528	582499.	0.542422	0.313445	0.974533	2.09017	8.61031
601.	0.712136	0.00124827	582863.	0.542526	0.313829	0.974668	2.07849	8.58046
602.	0.711962	0.00124377	583225.	0.542629	0.31421	0.974802	2.06692	8.55078
603.	0.711789	0.00123931	583585.	0.542732	0.31459	0.974936	2.05546	8.52128
604.	0.711617	0.00123489	583945.	0.542835	0.314967	0.975068	2.04409	8.49196
605.	0.711445	0.00123052	584303.	0.542937	0.315343	0.975199	2.03283	8.4628
606.	0.711274	0.00122617	584660.	0.543039	0.315717	0.975329	2.02167	8.43382
607.	0.711103	0.00122187	585015.	0.54314	0.31609	0.975458	2.01061	8.40501
608.	0.710933	0.00121761	585370.	0.54324	0.31646	0.975587	1.99964	8.37636
609.	0.710764	0.00121338	585723.	0.54334	0.316829	0.975714	1.98877	8.34788
610.	0.710595	0.00120919	586075.	0.54344	0.317196	0.97584	1.97799	8.31957
611.	0.710427	0.00120503	586425.	0.543539	0.317561	0.975965	1.96731	8.29142
612.	0.710259	0.00120091	586775.	0.543638	0.317924	0.976089	1.95672	8.26342
613.	0.710092	0.00119683	587123.	0.543736	0.318286	0.976213	1.94622	8.23559
614.	0.709925	0.00119278	587470.	0.543834	0.318646	0.976335	1.93581	8.20791
615.	0.709759	0.00118876	587816.	0.543932	0.319004	0.976457	1.9255	8.18039
616.	0.709594	0.00118478	588161.	0.544029	0.319361	0.976577	1.91527	8.15303
617.	0.709429	0.00118083	588504.	0.544125	0.319716	0.976697	1.90512	8.12582
618.	0.709264	0.00117692	588847.	0.544221	0.320069	0.976815	1.89506	8.09875
619.	0.7091	0.00117304	589188.	0.544317	0.320421	0.976933	1.88509	8.07184
620.	0.708937	0.00116919	589528.	0.544412	0.320771	0.97705	1.8752	8.04508
621.	0.708774	0.00116537	589868.	0.544507	0.32112	0.977166	1.8654	8.01846
622.	0.708611	0.00116158	590206.	0.544602	0.321466	0.977281	1.85567	7.99199
623.	0.70845	0.00115783	590542.	0.544696	0.321812	0.977395	1.84603	7.96567
624.	0.708288	0.00115411	590878.	0.544789	0.322156	0.977508	1.83647	7.93949
625.	0.708127	0.00115041	591213.	0.544883	0.322498	0.97762	1.82698	7.91344
626.	0.707967	0.00114675	591547.	0.544976	0.322838	0.977732	1.81758	7.88754
627.	0.707807	0.00114312	591879.	0.545068	0.323177	0.977843	1.80825	7.86178
628.	0.707647	0.00113951	592211.	0.54516	0.323515	0.977952	1.799	7.83616
629.	0.707488	0.00113594	592541.	0.545252	0.323851	0.978061	1.78982	7.81067
630.	0.70733	0.00113239	592871.	0.545343	0.324186	0.97817	1.78072	7.78532
631.	0.707172	0.00112888	593199.	0.545434	0.324519	0.978277	1.77169	7.7601
632.	0.707014	0.00112539	593527.	0.545524	0.32485	0.978383	1.76273	7.73501
633.	0.706857	0.00112193	593853.	0.545614	0.325181	0.978489	1.75384	7.71005
634.	0.706701	0.00111849	594179.	0.545704	0.325509	0.978594	1.74503	7.68523
635.	0.706545	0.00111508	594503.	0.545793	0.325837	0.978698	1.73629	7.66053
636.	0.706389	0.0011117	594827.	0.545882	0.326163	0.978801	1.72761	7.63596
637.	0.706234	0.00110835	595149.	0.545971	0.326487	0.978904	1.71901	7.61152
638.	0.706079	0.00110502	595471.	0.546059	0.32681	0.979005	1.71047	7.5872
639.	0.705925	0.00110172	595791.	0.546147	0.327132	0.979106	1.702	7.56301
640.	0.705771	0.00109845	596111.	0.546234	0.327452	0.979207	1.69359	7.53894
641.	0.705617	0.0010952	596429.	0.546321	0.327771	0.979306	1.68525	7.51499
642.	0.705464	0.00109197	596747.	0.546408	0.328089	0.979405	1.67698	7.49117
643.	0.705312	0.00108877	597064.	0.546494	0.328405	0.979503	1.66877	7.46746
644.	0.70516	0.0010856	597380.	0.54658	0.32872	0.9796	1.66062	7.44387
645.	0.705008	0.00108244	597695.	0.546666	0.329033	0.979696	1.65254	7.42041
646.	0.704857	0.00107932	598009.	0.546752	0.329346	0.979792	1.64452	7.39705
647.	0.704706	0.00107621	598322.	0.546837	0.329657	0.979887	1.63656	7.37382
648.	0.704555	0.00107313	598634.	0.546921	0.329966	0.979981	1.62866	7.35069
649.	0.704405	0.00107007	598945.	0.547006	0.330275	0.980075	1.62082	7.32769
650.	0.704256	0.00106704	599256.	0.54709	0.330582	0.980167	1.61303	7.30479
651.	0.704106	0.00106403	599565.	0.547173	0.330888	0.980259	1.60531	7.28201
652.	0.703958	0.00106104	599874.	0.547257	0.331192	0.980351	1.59765	7.25933
653.	0.703809	0.00105807	600182.	0.54734	0.331496	0.980442	1.59004	7.23677
654.	0.703661	0.00105512	600489.	0.547422	0.331798	0.980532	1.58249	7.21432
