t	Ns	Ni
-5683.787335054766	0.72332	0.0174952
-5684.787335054766	0.72567	0.0176562
-5685.787335054766	0.728041	0.017819
-5686.787335054766	0.730434	0.0179837
-5687.787335054766	0.732848	0.0181503
-5688.787335054766	0.735285	0.0183188
-5689.787335054766	0.737743	0.0184892
-5690.787335054766	0.740225	0.0186615
-5691.787335054766	0.742729	0.0188356
-5692.787335054766	0.745256	0.0190115
-5693.787335054766	0.747807	0.0191893
-5694.787335054766	0.750382	0.0193689
-5695.787335054766	0.75298	0.0195503
-5696.787335054766	0.755603	0.0197334
-5697.787335054766	0.758251	0.0199181
-5698.787335054766	0.760923	0.0201045
-5699.787335054766	0.76362	0.0202925
-5700.787335054766	0.766343	0.020482
-5701.787335054766	0.769092	0.020673
-5702.787335054766	0.771867	0.0208653
-5703.787335054766	0.774668	0.0210588
-5704.787335054766	0.777495	0.0212535
-5705.787335054766	0.78035	0.0214491
-5706.787335054766	0.783231	0.0216457
-5707.787335054766	0.786141	0.021843
-5708.787335054766	0.789077	0.0220408
-5709.787335054766	0.792042	0.0222389
-5710.787335054766	0.795035	0.0224373
-5711.787335054766	0.798056	0.0226355
-5712.787335054766	0.801106	0.0228333
-5713.787335054766	0.804185	0.0230306
-5714.787335054766	0.807293	0.0232268
-5715.787335054766	0.81043	0.0234218
-5716.787335054766	0.813596	0.0236151
-5717.787335054766	0.816792	0.0238063
-5718.787335054766	0.820018	0.0239949
-5719.787335054766	0.823274	0.0241805
-5720.787335054766	0.826559	0.0243625
-5721.787335054766	0.829874	0.0245403
-5722.787335054766	0.833219	0.0247133
-5723.787335054766	0.836594	0.0248808
-5724.787335054766	0.839999	0.025042
-5725.787335054766	0.843434	0.0251961
-5726.787335054766	0.846898	0.0253422
-5727.787335054766	0.850391	0.0254793
-5728.787335054766	0.853913	0.0256064
-5729.787335054766	0.857463	0.0257223
-5730.787335054766	0.861042	0.0258259
-5731.787335054766	0.864648	0.0259159
-5732.787335054766	0.868281	0.0259907
-5733.787335054766	0.87194	0.026049
-5734.787335054766	0.875624	0.0260891
-5735.787335054766	0.879333	0.0261093
-5736.787335054766	0.883064	0.0261078
-5737.787335054766	0.886818	0.0260826
-5738.787335054766	0.890591	0.0260318
-5739.787335054766	0.894383	0.0259531
-5740.787335054766	0.898192	0.0258443
-5741.787335054766	0.902016	0.025703
-5742.787335054766	0.905852	0.0255269
-5743.787335054766	0.909697	0.0253133
-5744.787335054766	0.913549	0.0250597
-5745.787335054766	0.917405	0.0247635
-5746.787335054766	0.92126	0.0244221
-5747.787335054766	0.925111	0.0240328
-5748.787335054766	0.928953	0.0235933
-5749.787335054766	0.932781	0.023101
-5750.787335054766	0.93659	0.0225539
-5751.787335054766	0.940374	0.0219501
-5752.787335054766	0.944125	0.0212881
-5753.787335054766	0.947836	0.0205668
-5754.787335054766	0.9515	0.0197859
-5755.787335054766	0.955108	0.0189459
-5756.787335054766	0.958649	0.018048
-5757.787335054766	0.962113	0.0170948
-5758.787335054766	0.965488	0.01609
-5759.787335054766	0.968764	0.0150388
-5760.787335054766	0.971925	0.0139483
-5761.787335054766	0.974959	0.0128271
-5762.787335054766	0.977851	0.011686
-5763.787335054766	0.980587	0.0105374
-5764.787335054766	0.983153	0.00939559
-5765.787335054766	0.985534	0.00827606
-5766.787335054766	0.987719	0.0071952
-5767.787335054766	0.989699	0.00616928
-5768.787335054766	0.991467	0.00521351
-5769.787335054766	0.993021	0.0043408
-5770.787335054766	0.994365	0.00356074
-5771.787335054766	0.995505	0.00287864
-5772.787335054766	0.996457	0.00229526
-5773.787335054766	0.997237	0.00180692
-5774.787335054766	0.997867	0.00140637
-5775.787335054766	0.998366	0.00108382
-5776.787335054766	0.998758	0.000828301
-5777.787335054766	0.999061	0.000628673
-5778.787335054766	0.999293	0.000474514
-5779.787335054766	0.99947	0.000356584
-5780.787335054766	0.999604	0.000267042
-5781.787335054766	0.999704	0.000199455
-5782.787335054766	0.99978	0.000148672
-5783.787335054766	0.999836	0.000110649
-5784.787335054766	0.999878	0.0000822539
-5785.787335054766	0.99991	0.0000610923
