t	Ns	Ni	Dead_pi_0.0062	InterpolatingFunction[{{1, 2}}, {5, 3, 0, {2}, {2}, 0, 0, 0, 0, Automatic, {}, {}, False}, {{1, 2}}, {{Take[Table[], 231]}, {Transpose[Take[Table[], 231]][[5]]}}, {Automatic}]	LogRS	Rt	DiscHealthCost	DiscTotalCost
3.054.977.348.814.570	0.477439	0.00447412	1053582.	0.807157	0.702928	0.964263	847.743	917.158
3.064.977.348.814.570	0.476824	0.00445136	1054879.	0.807706	0.704288	0.964332	841.768	910.531
3.074.977.348.814.570	0.476212	0.00442876	1056168.	0.808253	0.705643	0.9644	835.844	903.961
3.084.977.348.814.570	0.475604	0.00440632	1057452.	0.808799	0.706992	0.964468	829.969	897.448
3.094.977.348.814.570	0.474998	0.00438403	1058729.	0.809343	0.708337	0.964536	824.143	89.099
3.104.977.348.814.570	0.474395	0.00436189	1059999.	0.809885	0.709676	0.964604	818.367	884.588
3.114.977.348.814.570	0.473796	0.00433991	1061263.	0.810425	0.71101	0.964671	812.638	87.824
3.124.977.348.814.570	0.473199	0.00431809	1062521.	0.810964	0.712339	0.964737	806.958	871.947
3.134.977.348.814.570	0.472606	0.00429641	1063772.	0.811501	0.713663	0.964804	801.324	865.707
3.144.977.348.814.570	0.472015	0.00427488	1065017.	0.812037	0.714983	0.96487	795.738	85.952
3.154.977.348.814.570	0.471427	0.0042535	1066256.	0.81257	0.716297	0.964936	790.198	853.386
3.164.977.348.814.570	0.470842	0.00423227	1067488.	0.813102	0.717606	0.965001	784.704	847.303
3.174.977.348.814.570	0.47026	0.00421118	1068715.	0.813633	0.71891	0.965066	779.255	841.272
3.184.977.348.814.570	0.469681	0.00419023	1069935.	0.814162	0.720209	0.96513	773.851	835.292
3.194.977.348.814.570	0.469105	0.00416943	1071150.	0.814689	0.721504	0.965195	768.492	829.362
3.204.977.348.814.570	0.468531	0.00414877	1072358.	0.815214	0.722793	0.965259	763.177	823.482
3.214.977.348.814.570	0.467961	0.00412825	1073560.	0.815738	0.724078	0.965322	757.906	817.652
3.224.977.348.814.570	0.467393	0.00410787	1074756.	0.81626	0.725358	0.965385	752.678	81.187
3.234.977.348.814.570	0.466828	0.00408762	1075947.	0.816781	0.726633	0.965448	747.492	806.137
3.244.977.348.814.570	0.466265	0.00406751	1077131.	0.8173	0.727903	0.965511	742.349	800.451
3.254.977.348.814.570	0.465705	0.00404754	1078310.	0.817817	0.729168	0.965573	737.248	794.813
3.264.977.348.814.570	0.465149	0.0040277	1079483.	0.818333	0.730429	0.965635	732.189	789.222
3.274.977.348.814.570	0.464594	0.00400799	1080650.	0.818847	0.731685	0.965697	72.717	783.678
3.284.977.348.814.570	0.464043	0.00398842	1081812.	0.819359	0.732937	0.965758	722.193	778.179
3.294.977.348.814.570	0.463494	0.00396897	1082968.	0.81987	0.734184	0.965819	717.256	772.726
3.304.977.348.814.570	0.462947	0.00394966	1084118.	0.82038	0.735426	0.96588	712.358	767.318
3.314.977.348.814.570	0.462404	0.00393047	1085263.	0.820887	0.736663	0.96594	707.501	761.955
3.324.977.348.814.570	0.461863	0.00391141	1086402.	0.821394	0.737896	0.966	702.682	756.636
3.334.977.348.814.570	0.461324	0.00389247	1087535.	0.821898	0.739125	0.96606	697.902	751.361
3.344.977.348.814.570	0.460788	0.00387366	1088663.	0.822401	0.740348	0.966119	693.161	746.129
3.354.977.348.814.570	0.460255	0.00385497	1089786.	0.822903	0.741568	0.966178	688.457	74.094
3.364.977.348.814.570	0.459724	0.00383641	1090903.	0.823403	0.742783	0.966237	683.792	735.794
3.374.977.348.814.570	0.459196	0.00381797	1092015.	0.823901	0.743993	0.966295	679.163	730.689
3.384.977.348.814.570	0.45867	0.00379964	1093122.	0.824398	0.745199	0.966354	674.572	725.626
3.394.977.348.814.570	0.458147	0.00378144	1094223.	0.824894	0.7464	0.966411	670.017	720.605
3.404.977.348.814.570	0.457626	0.00376335	1095319.	0.825387	0.747597	0.966469	665.498	715.624
3.414.977.348.814.570	0.457108	0.00374538	1096410.	0.82588	0.74879	0.966526	661.016	710.684
3.424.977.348.814.570	0.456592	0.00372753	1097495.	0.826371	0.749978	0.966583	656.569	705.784
3.434.977.348.814.570	0.456078	0.00370979	1098575.	0.82686	0.751162	0.96664	652.157	700.924
3.444.977.348.814.570	0.455567	0.00369217	1099651.	0.827348	0.752342	0.966696	64.778	696.103
3.454.977.348.814.570	0.455058	0.00367466	1100721.	0.827834	0.753517	0.966753	643.437	69.132
3.464.977.348.814.570	0.454552	0.00365726	1101786.	0.828319	0.754688	0.966808	639.129	686.577
3.474.977.348.814.570	0.454048	0.00363998	1102846.	0.828802	0.755855	0.966864	634.854	681.871
3.484.977.348.814.570	0.453546	0.0036228	1103901.	0.829284	0.757017	0.966919	630.614	677.204
3.494.977.348.814.570	0.453047	0.00360574	1104951.	0.829765	0.758176	0.966974	626.406	672.574
3.504.977.348.814.570	0.45255	0.00358878	1105996.	0.830244	0.75933	0.967029	622.231	66.798
3.514.977.348.814.570	0.452056	0.00357193	1107036.	0.830721	0.76048	0.967084	61.809	663.424
3.524.977.348.814.570	0.451563	0.00355519	1108071.	0.831197	0.761625	0.967138	61.398	658.904
3.534.977.348.814.570	0.451073	0.00353855	1109101.	0.831672	0.762767	0.967192	609.902	65.442
3.544.977.348.814.570	0.450585	0.00352202	1110127.	0.832145	0.763904	0.967245	605.857	649.972
3.554.977.348.814.570	0.4501	0.00350559	1111148.	0.832616	0.765038	0.967299	601.842	645.559
3.564.977.348.814.570	0.449617	0.00348926	1112164.	0.833087	0.766167	0.967352	597.859	641.181
3.574.977.348.814.570	0.449136	0.00347304	1113175.	0.833556	0.767292	0.967405	593.907	636.838
3.584.977.348.814.570	0.448657	0.00345692	1114182.	0.834023	0.768413	0.967457	589.985	63.253
3.594.977.348.814.570	0.44818	0.0034409	1115184.	0.834489	0.769531	0.96751	586.093	628.255
3.604.977.348.814.570	0.447705	0.00342498	1116181.	0.834954	0.770644	0.967562	582.232	624.014
3.614.977.348.814.570	0.447233	0.00340915	1117174.	0.835417	0.771753	0.967614	5.784	619.806
3.624.977.348.814.570	0.446763	0.00339343	1118162.	0.835878	0.772858	0.967665	574.598	615.632
3.634.977.348.814.570	0.446295	0.0033778	1119145.	0.836339	0.773959	0.967717	570.824	61.149
3.644.977.348.814.570	0.445829	0.00336227	1120125.	0.836798	0.775056	0.967768	56.708	607.381
3.654.977.348.814.570	0.445365	0.00334684	1121099.	0.837255	0.77615	0.967818	563.365	603.304
3.664.977.348.814.570	0.444904	0.0033315	1122069.	0.837712	0.777239	0.967869	559.678	599.259
3.674.977.348.814.570	0.444444	0.00331625	1123035.	0.838166	0.778325	0.967919	556.019	595.246
3.684.977.348.814.570	0.443986	0.0033011	1123996.	0.83862	0.779406	0.967969	552.388	591.263
3.694.977.348.814.570	0.443531	0.00328604	1124953.	0.839072	0.780484	0.968019	548.784	587.312
3.704.977.348.814.570	0.443078	0.00327108	1125905.	0.839523	0.781558	0.968069	545.208	583.392
3.714.977.348.814.570	0.442626	0.0032562	1126853.	0.839972	0.782629	0.968118	541.659	579.502
3.724.977.348.814.570	0.442177	0.00324142	1127797.	0.84042	0.783695	0.968167	538.137	575.642
3.734.977.348.814.570	0.44173	0.00322672	1128737.	0.840867	0.784758	0.968216	534.641	571.812
3.744.977.348.814.570	0.441284	0.00321211	1129672.	0.841312	0.785816	0.968265	531.172	568.012
3.754.977.348.814.570	0.440841	0.0031976	1130603.	0.841756	0.786872	0.968313	52.773	564.241
3.764.977.348.814.570	0.4404	0.00318316	1131530.	0.842198	0.787923	0.968362	524.313	560.499
3.774.977.348.814.570	0.43996	0.00316882	1132453.	0.84264	0.788971	0.96841	520.921	556.785
3.784.977.348.814.570	0.439523	0.00315456	1133371.	0.84308	0.790015	0.968457	517.556	553.101
3.794.977.348.814.570	0.439087	0.00314039	1134286.	0.843518	0.791055	0.968505	514.215	549.445
3.804.977.348.814.570	0.438654	0.0031263	1135196.	0.843956	0.792092	0.968552	5.109	545.816
3.814.977.348.814.570	0.438222	0.0031123	1136102.	0.844392	0.793125	0.968599	507.609	542.216
3.824.977.348.814.570	0.437793	0.00309838	1137004.	0.844826	0.794154	0.968646	504.343	538.643
3.834.977.348.814.570	0.437365	0.00308454	1137902.	0.84526	0.79518	0.968693	501.101	535.097
3.844.977.348.814.570	0.436939	0.00307079	1138796.	0.845692	0.796202	0.968739	497.884	531.578
3.854.977.348.814.570	0.436515	0.00305712	1139687.	0.846123	0.797221	0.968785	49.469	528.087
3.864.977.348.814.570	0.436093	0.00304352	1140573.	0.846552	0.798236	0.968831	49.152	524.621
3.874.977.348.814.570	0.435672	0.00303001	1141455.	0.846981	0.799247	0.968877	488.374	521.182
3.884.977.348.814.570	0.435254	0.00301658	1142333.	0.847408	0.800255	0.968923	48.525	517.769
3.894.977.348.814.570	0.434837	0.00300323	1143208.	0.847833	0.80126	0.968968	48.215	514.382
3.904.977.348.814.570	0.434422	0.00298995	1144078.	0.848258	0.802261	0.969013	479.073	511.021
3.914.977.348.814.570	0.434009	0.00297676	1144945.	0.848681	0.803258	0.969058	476.019	507.685
3.924.977.348.814.570	0.433598	0.00296364	1145808.	0.849103	0.804252	0.969103	472.987	504.374
3.934.977.348.814.570	0.433189	0.00295059	1146667.	0.849523	0.805243	0.969147	469.977	501.088
3.944.977.348.814.570	0.432781	0.00293763	1147522.	0.849943	0.80623	0.969191	46.699	497.826
3.954.977.348.814.570	0.432375	0.00292473	1148374.	0.850361	0.807213	0.969235	464.024	49.459
3.964.977.348.814.570	0.431971	0.00291192	1149222.	0.850778	0.808194	0.969279	46.108	491.377
3.974.977.348.814.570	0.431569	0.00289918	1150066.	0.851194	0.809171	0.969323	458.158	488.189
3.984.977.348.814.570	0.431168	0.00288651	1150906.	0.851608	0.810144	0.969366	455.257	485.024
3.994.977.348.814.570	0.430769	0.00287391	1151743.	0.852021	0.811114	0.96941	452.377	481.883
4.004.977.348.814.570	0.430372	0.00286139	1152576.	0.852433	0.812081	0.969453	449.518	478.765
4.014.977.348.814.570	0.429977	0.00284894	1153405.	0.852844	0.813044	0.969496	44.668	475.671
4.024.977.348.814.570	0.429583	0.00283656	1154231.	0.853253	0.814005	0.969538	443.863	4.726
4.034.977.348.814.570	0.429191	0.00282425	1155053.	0.853662	0.814961	0.969581	441.066	469.551
4.044.977.348.814.570	0.428801	0.00281201	1155872.	0.854069	0.815915	0.969623	438.289	466.526
4.054.977.348.814.570	0.428412	0.00279984	1156687.	0.854475	0.816865	0.969665	435.533	463.522
4.064.977.348.814.570	0.428025	0.00278775	1157499.	0.854879	0.817812	0.969707	432.796	460.541
4.074.977.348.814.570	0.42764	0.00277572	1158307.	0.855283	0.818756	0.969749	43.008	457.582
4.084.977.348.814.570	0.427256	0.00276375	1159112.	0.855685	0.819696	0.96979	427.382	454.645
4.094.977.348.814.570	0.426874	0.00275186	1159913.	0.856086	0.820634	0.969832	424.705	451.729
4.104.977.348.814.570	0.426494	0.00274003	1160711.	0.856486	0.821568	0.969873	422.046	448.835
4.114.977.348.814.570	0.426115	0.00272827	1161505.	0.856885	0.822499	0.969914	419.407	445.962
4.124.977.348.814.570	0.425737	0.00271658	1162296.	0.857282	0.823426	0.969955	416.786	443.111
4.134.977.348.814.570	0.425362	0.00270495	1163083.	0.857679	0.824351	0.969995	414.184	44.028
4.144.977.348.814.570	0.424988	0.00269339	1163868.	0.858074	0.825272	0.970036	411.601	43.747
4.154.977.348.814.570	0.424615	0.0026819	1164648.	0.858468	0.826191	0.970076	409.037	43.468
4.164.977.348.814.570	0.424244	0.00267046	1165426.	0.858861	0.827106	0.970116	40.649	431.911
4.174.977.348.814.570	0.423875	0.00265909	1166200.	0.859253	0.828018	0.970156	403.962	429.162
4.184.977.348.814.570	0.423507	0.00264779	1166971.	0.859643	0.828927	0.970196	401.452	426.434
4.194.977.348.814.570	0.423141	0.00263655	1167738.	0.860033	0.829833	0.970235	39.896	423.725
4.204.977.348.814.570	0.422777	0.00262537	1168503.	0.860421	0.830735	0.970274	396.485	421.035
4.214.977.348.814.570	0.422413	0.00261425	1169264.	0.860808	0.831635	0.970314	394.028	418.366
4.224.977.348.814.570	0.422052	0.00260319	1170022.	0.861194	0.832532	0.970353	391.588	415.715
4.234.977.348.814.570	0.421692	0.0025922	1170776.	0.861579	0.833425	0.970392	389.166	413.084
4.244.977.348.814.570	0.421333	0.00258126	1171528.	0.861963	0.834316	0.97043	386.761	410.472
4.254.977.348.814.570	0.420976	0.00257039	1172276.	0.862345	0.835203	0.970469	384.373	407.879
4.264.977.348.814.570	0.42062	0.00255958	1173021.	0.862727	0.836088	0.970507	382.001	405.305
4.274.977.348.814.570	0.420266	0.00254882	1173763.	0.863107	0.83697	0.970545	379.647	402.749
4.284.977.348.814.570	0.419914	0.00253813	1174502.	0.863487	0.837848	0.970583	377.308	400.211
4.294.977.348.814.570	0.419562	0.00252749	1175238.	0.863865	0.838724	0.970621	374.987	397.692
4.304.977.348.814.570	0.419213	0.00251691	1175971.	0.864242	0.839597	0.970659	372.681	395.191
4.314.977.348.814.570	0.418864	0.00250639	1176700.	0.864618	0.840466	0.970696	370.392	392.708
4.324.977.348.814.570	0.418518	0.00249593	1177427.	0.864992	0.841333	0.970733	368.119	390.242
4.334.977.348.814.570	0.418172	0.00248552	1178151.	0.865366	0.842197	0.970771	365.862	387.795
4.344.977.348.814.570	0.417828	0.00247517	1178871.	0.865739	0.843058	0.970808	36.362	385.364
4.354.977.348.814.570	0.417486	0.00246487	1179589.	0.86611	0.843916	0.970844	361.394	382.952
4.364.977.348.814.570	0.417144	0.00245463	1180303.	0.866481	0.844772	0.970881	359.184	380.556
4.374.977.348.814.570	0.416805	0.00244445	1181015.	0.86685	0.845624	0.970918	356.989	378.177
4.384.977.348.814.570	0.416466	0.00243432	1181724.	0.867219	0.846474	0.970954	354.809	375.816
4.394.977.348.814.570	0.416129	0.00242425	1182429.	0.867586	0.84732	0.97099	352.644	373.471
4.404.977.348.814.570	0.415794	0.00241423	1183132.	0.867952	0.848164	0.971026	350.495	371.143
4.414.977.348.814.570	0.41546	0.00240426	1183832.	0.868317	0.849005	0.971062	34.836	368.831
4.424.977.348.814.570	0.415127	0.00239435	1184529.	0.868681	0.849844	0.971098	34.624	366.536
4.434.977.348.814.570	0.414795	0.00238449	1185223.	0.869044	0.850679	0.971133	344.135	364.257
4.444.977.348.814.570	0.414465	0.00237468	1185915.	0.869406	0.851512	0.971169	342.044	361.994
4.454.977.348.814.570	0.414136	0.00236493	1186603.	0.869767	0.852342	0.971204	339.968	359.747
4.464.977.348.814.570	0.413809	0.00235523	1187289.	0.870127	0.853169	0.971239	337.906	357.516
4.474.977.348.814.570	0.413483	0.00234558	1187972.	0.870485	0.853993	0.971274	335.858	355.301
4.484.977.348.814.570	0.413158	0.00233598	1188652.	0.870843	0.854815	0.971309	333.824	353.101
4.494.977.348.814.570	0.412834	0.00232643	1189329.	0.8712	0.855634	0.971344	331.805	350.917
4.504.977.348.814.570	0.412512	0.00231693	1190003.	0.871555	0.85645	0.971378	329.799	348.748
4.514.977.348.814.570	0.412191	0.00230748	1190675.	0.87191	0.857264	0.971413	327.806	346.594
4.524.977.348.814.570	0.411872	0.00229808	1191344.	0.872263	0.858074	0.971447	325.828	344.455
4.534.977.348.814.570	0.411554	0.00228873	1192010.	0.872616	0.858883	0.971481	323.863	342.331
4.544.977.348.814.570	0.411237	0.00227943	1192674.	0.872967	0.859688	0.971515	321.911	340.223
4.554.977.348.814.570	0.410921	0.00227018	1193335.	0.873318	0.860491	0.971549	319.973	338.128
4.564.977.348.814.570	0.410606	0.00226098	1193993.	0.873667	0.861291	0.971583	318.048	336.049
4.574.977.348.814.570	0.410293	0.00225182	1194648.	0.874016	0.862089	0.971616	316.136	333.984
4.584.977.348.814.570	0.409981	0.00224272	1195301.	0.874363	0.862884	0.971649	314.237	331.933
4.594.977.348.814.570	0.409671	0.00223366	1195952.	0.87471	0.863676	0.971683	312.351	329.897
4.604.977.348.814.570	0.409361	0.00222464	1196599.	0.875055	0.864466	0.971716	310.477	327.874
4.614.977.348.814.570	0.409053	0.00221568	1197244.	0.8754	0.865253	0.971749	308.617	325.866
4.624.977.348.814.570	0.408746	0.00220676	1197887.	0.875743	0.866037	0.971782	306.769	323.872
4.634.977.348.814.570	0.40844	0.00219789	1198526.	0.876086	0.866819	0.971814	304.933	321.891
4.644.977.348.814.570	0.408136	0.00218906	1199164.	0.876427	0.867598	0.971847	30.311	319.925
4.654.977.348.814.570	0.407832	0.00218028	1199798.	0.876768	0.868375	0.971879	301.299	317.971
4.664.977.348.814.570	0.40753	0.00217154	1200430.	0.877107	0.86915	0.971912	2.995	316.031
4.674.977.348.814.570	0.407229	0.00216285	1201060.	0.877445	0.869921	0.971944	297.714	314.105
4.684.977.348.814.570	0.40693	0.0021542	1201687.	0.877783	0.87069	0.971976	295.939	312.192
4.694.977.348.814.570	0.406631	0.0021456	1202312.	0.87812	0.871457	0.972008	294.177	310.292
4.704.977.348.814.570	0.406334	0.00213704	1202934.	0.878455	0.872221	0.972039	292.426	308.405
4.714.977.348.814.570	0.406038	0.00212853	1203553.	0.87879	0.872983	0.972071	290.687	306.531
4.724.977.348.814.570	0.405743	0.00212006	1204170.	0.879123	0.873742	0.972102	288.959	30.467
4.734.977.348.814.570	0.405449	0.00211163	1204785.	0.879456	0.874499	0.972134	287.244	302.821
4.744.977.348.814.570	0.405156	0.00210325	1205397.	0.879788	0.875253	0.972165	285.539	300.986
4.754.977.348.814.570	0.404865	0.0020949	1206007.	0.880119	0.876005	0.972196	283.846	299.162
4.764.977.348.814.570	0.404574	0.0020866	1206615.	0.880448	0.876754	0.972227	282.164	297.352
4.774.977.348.814.570	0.404285	0.00207835	1207220.	0.880777	0.877501	0.972258	280.494	295.553
4.784.977.348.814.570	0.403997	0.00207013	1207822.	0.881105	0.878246	0.972289	278.835	293.767
4.794.977.348.814.570	0.40371	0.00206196	1208422.	0.881432	0.878988	0.972319	277.186	291.993
4.804.977.348.814.570	0.403424	0.00205382	1209020.	0.881758	0.879727	0.97235	275.549	290.231
4.814.977.348.814.570	0.403139	0.00204573	1209616.	0.882083	0.880465	0.97238	273.922	288.481
4.824.977.348.814.570	0.402856	0.00203768	1210209.	0.882407	0.881199	0.97241	272.306	286.743
4.834.977.348.814.570	0.402573	0.00202967	1210800.	0.882731	0.881932	0.97244	270.701	285.017
4.844.977.348.814.570	0.402292	0.0020217	1211388.	0.883053	0.882662	0.97247	269.107	283.302
4.854.977.348.814.570	0.402011	0.00201377	1211974.	0.883374	0.88339	0.9725	267.523	281.599
4.864.977.348.814.570	0.401732	0.00200587	1212558.	0.883695	0.884115	0.97253	265.949	279.907
4.874.977.348.814.570	0.401454	0.00199802	1213140.	0.884014	0.884838	0.97256	264.386	278.227
4.884.977.348.814.570	0.401177	0.00199021	1213719.	0.884333	0.885559	0.972589	262.834	276.559
4.894.977.348.814.570	0.400901	0.00198244	1214296.	0.884651	0.886277	0.972618	261.291	274.901
4.904.977.348.814.570	0.400626	0.0019747	1214871.	0.884967	0.886993	0.972648	259.759	273.255
4.914.977.348.814.570	0.400352	0.001967	1215444.	0.885283	0.887707	0.972677	258.236	271.619
4.924.977.348.814.570	0.400079	0.00195934	1216014.	0.885598	0.888418	0.972706	256.724	269.995
4.934.977.348.814.570	0.399808	0.00195172	1216582.	0.885912	0.889128	0.972735	255.221	268.381
4.944.977.348.814.570	0.399537	0.00194414	1217148.	0.886226	0.889835	0.972763	253.729	266.779
4.954.977.348.814.570	0.399267	0.00193659	1217712.	0.886538	0.890539	0.972792	252.246	265.187
4.964.977.348.814.570	0.398999	0.00192909	1218273.	0.886849	0.891241	0.972821	250.773	263.606
4.974.977.348.814.570	0.398731	0.00192161	1218832.	0.88716	0.891942	0.972849	249.309	262.035
4.984.977.348.814.570	0.398465	0.00191418	1219390.	0.887469	0.892639	0.972877	247.855	260.475
4.994.977.348.814.570	0.398199	0.00190678	1219945.	0.887778	0.893335	0.972906	24.641	258.925
5.004.977.348.814.570	0.397935	0.00189942	1220498.	0.888086	0.894028	0.972934	244.975	257.385
5.014.977.348.814.570	0.397671	0.00189209	1221048.	0.888393	0.894719	0.972962	243.549	255.856
5.024.977.348.814.570	0.397409	0.0018848	1221597.	0.888699	0.895408	0.97299	242.133	254.337
5.034.977.348.814.570	0.397147	0.00187755	1222143.	0.889004	0.896095	0.973017	240.726	252.828
5.044.977.348.814.570	0.396887	0.00187033	1222688.	0.889308	0.89678	0.973045	239.327	251.329
5.054.977.348.814.570	0.396627	0.00186314	1223230.	0.889612	0.897462	0.973073	237.938	24.984
5.064.977.348.814.570	0.396369	0.00185599	1223770.	0.889914	0.898142	0.9731	236.558	248.361
5.074.977.348.814.570	0.396111	0.00184888	1224308.	0.890216	0.89882	0.973127	235.187	246.892
5.084.977.348.814.570	0.395855	0.0018418	1224845.	0.890517	0.899496	0.973155	233.824	245.432
5.094.977.348.814.570	0.395599	0.00183475	1225379.	0.890817	0.90017	0.973182	232.471	243.982
5.104.977.348.814.570	0.395344	0.00182774	1225911.	0.891116	0.900841	0.973209	231.126	242.542
5.114.977.348.814.570	0.395091	0.00182076	1226441.	0.891414	0.901511	0.973236	22.979	241.111
5.124.977.348.814.570	0.394838	0.00181382	1226969.	0.891712	0.902178	0.973262	228.462	239.689
5.134.977.348.814.570	0.394586	0.0018069	1227494.	0.892009	0.902843	0.973289	227.143	238.277
5.144.977.348.814.570	0.394336	0.00180003	1228018.	0.892304	0.903506	0.973316	225.833	236.874
5.154.977.348.814.570	0.394086	0.00179318	1228540.	0.892599	0.904167	0.973342	22.453	23.548
5.164.977.348.814.570	0.393837	0.00178637	1229060.	0.892893	0.904826	0.973369	223.237	234.096
5.174.977.348.814.570	0.393589	0.00177959	1229578.	0.893186	0.905482	0.973395	221.951	23.272
5.184.977.348.814.570	0.393342	0.00177284	1230094.	0.893479	0.906137	0.973421	220.674	231.354
5.194.977.348.814.570	0.393096	0.00176612	1230608.	0.89377	0.90679	0.973447	219.405	229.997
5.204.977.348.814.570	0.392851	0.00175944	1231120.	0.894061	0.90744	0.973473	218.144	228.648
5.214.977.348.814.570	0.392607	0.00175279	1231631.	0.894351	0.908088	0.973499	216.891	227.308
5.224.977.348.814.570	0.392363	0.00174617	1232139.	0.89464	0.908735	0.973525	215.646	225.977
5.234.977.348.814.570	0.392121	0.00173958	1232645.	0.894928	0.909379	0.97355	214.409	224.655
5.244.977.348.814.570	0.391879	0.00173302	1233150.	0.895216	0.910021	0.973576	213.179	223.341
5.254.977.348.814.570	0.391639	0.0017265	1233652.	0.895503	0.910662	0.973601	211.958	222.036
5.264.977.348.814.570	0.391399	0.00172	1234153.	0.895788	0.9113	0.973627	210.745	220.739
5.274.977.348.814.570	0.39116	0.00171354	1234652.	0.896073	0.911936	0.973652	209.539	219.451
5.284.977.348.814.570	0.390923	0.0017071	1235148.	0.896358	0.91257	0.973677	20.834	218.171
5.294.977.348.814.570	0.390686	0.0017007	1235643.	0.896641	0.913203	0.973702	20.715	216.899
5.304.977.348.814.570	0.390449	0.00169432	1236137.	0.896924	0.913833	0.973727	205.967	215.636
5.314.977.348.814.570	0.390214	0.00168798	1236628.	0.897205	0.914461	0.973752	204.791	21.438
5.324.977.348.814.570	0.38998	0.00168166	1237117.	0.897486	0.915087	0.973777	203.623	213.133
5.334.977.348.814.570	0.389746	0.00167538	1237605.	0.897766	0.915712	0.973801	202.462	211.894
5.344.977.348.814.570	0.389514	0.00166912	1238091.	0.898046	0.916334	0.973826	201.309	210.663
5.354.977.348.814.570	0.389282	0.0016629	1238575.	0.898324	0.916954	0.973851	200.162	20.944
5.364.977.348.814.570	0.389051	0.0016567	1239057.	0.898602	0.917573	0.973875	199.024	208.225
5.374.977.348.814.570	0.388821	0.00165053	1239537.	0.898879	0.918189	0.973899	197.892	207.017
5.384.977.348.814.570	0.388592	0.00164439	1240016.	0.899156	0.918804	0.973923	196.767	205.818
5.394.977.348.814.570	0.388363	0.00163828	1240493.	0.899431	0.919416	0.973948	195.649	204.626
5.404.977.348.814.570	0.388136	0.0016322	1240968.	0.899706	0.920027	0.973972	194.539	203.442
5.414.977.348.814.570	0.387909	0.00162614	1241441.	0.89998	0.920636	0.973996	193.435	202.265
5.424.977.348.814.570	0.387683	0.00162011	1241913.	0.900253	0.921243	0.974019	192.338	201.096
5.434.977.348.814.570	0.387458	0.00161411	1242382.	0.900525	0.921848	0.974043	191.249	199.934
5.444.977.348.814.570	0.387234	0.00160814	1242851.	0.900797	0.922451	0.974067	190.166	19.878
5.454.977.348.814.570	0.387011	0.0016022	1243317.	0.901067	0.923052	0.97409	189.089	197.633
5.464.977.348.814.570	0.386788	0.00159628	1243781.	0.901338	0.923651	0.974114	18.802	196.494
5.474.977.348.814.570	0.386566	0.00159039	1244244.	0.901607	0.924249	0.974137	186.957	195.361
5.484.977.348.814.570	0.386345	0.00158453	1244706.	0.901875	0.924844	0.974161	185.901	194.236
5.494.977.348.814.570	0.386125	0.00157869	1245165.	0.902143	0.925438	0.974184	184.851	193.118
5.504.977.348.814.570	0.385906	0.00157289	1245623.	0.90241	0.92603	0.974207	183.808	192.008
5.514.977.348.814.570	0.385688	0.0015671	1246079.	0.902676	0.92662	0.97423	182.771	190.904
5.524.977.348.814.570	0.38547	0.00156135	1246533.	0.902942	0.927208	0.974253	181.741	189.807
5.534.977.348.814.570	0.385253	0.00155562	1246986.	0.903207	0.927794	0.974276	180.717	188.718
5.544.977.348.814.570	0.385037	0.00154991	1247437.	0.903471	0.928379	0.974299	1.797	187.635
5.554.977.348.814.570	0.384821	0.00154424	1247887.	0.903734	0.928962	0.974321	178.689	186.559
5.564.977.348.814.570	0.384607	0.00153858	1248334.	0.903996	0.929543	0.974344	177.684	18.549
5.574.977.348.814.570	0.384393	0.00153296	1248781.	0.904258	0.930122	0.974366	176.685	184.428
5.584.977.348.814.570	0.38418	0.00152736	1249225.	0.904519	0.930699	0.974389	175.693	183.372
5.594.977.348.814.570	0.383968	0.00152178	1249668.	0.90478	0.931274	0.974411	174.707	182.323
5.604.977.348.814.570	0.383757	0.00151623	1250109.	0.905039	0.931848	0.974434	173.726	181.281
5.614.977.348.814.570	0.383546	0.00151071	1250549.	0.905298	0.93242	0.974456	172.752	180.245
5.624.977.348.814.570	0.383336	0.00150521	1250987.	0.905556	0.93299	0.974478	171.784	179.216
5.634.977.348.814.570	0.383127	0.00149973	1251424.	0.905814	0.933559	0.9745	170.822	178.193
5.644.977.348.814.570	0.382918	0.00149428	1251859.	0.90607	0.934125	0.974522	169.865	177.177
5.654.977.348.814.570	0.382711	0.00148885	1252292.	0.906326	0.93469	0.974544	168.915	176.167
5.664.977.348.814.570	0.382504	0.00148345	1252724.	0.906581	0.935253	0.974566	16.797	175.163
5.674.977.348.814.570	0.382298	0.00147807	1253154.	0.906836	0.935815	0.974587	167.032	174.166
5.684.977.348.814.570	0.382092	0.00147272	1253582.	0.90709	0.936374	0.974609	166.099	173.175
5.694.977.348.814.570	0.381888	0.00146739	1254009.	0.907343	0.936932	0.97463	165.171	17.219
5.704.977.348.814.570	0.381684	0.00146208	1254435.	0.907595	0.937488	0.974652	16.425	171.212
5.714.977.348.814.570	0.38148	0.0014568	1254859.	0.907847	0.938043	0.974673	163.334	170.239
5.724.977.348.814.570	0.381278	0.00145154	1255281.	0.908098	0.938596	0.974695	162.423	169.273
5.734.977.348.814.570	0.381076	0.0014463	1255702.	0.908348	0.939147	0.974716	161.519	168.313
5.744.977.348.814.570	0.380875	0.00144109	1256122.	0.908598	0.939696	0.974737	160.619	167.358
5.754.977.348.814.570	0.380675	0.0014359	1256540.	0.908846	0.940244	0.974758	159.726	16.641
