t	Ns	Ni	Dead_pi_0.0062	InterpolatingFunction[{{0., 230.}}, {5, 7, 0, {231}, {4}, 0, 0, 0, 0, Automatic, {}, {}, False}, {{0., 1., 2., 3., 4., 5., 6., 7., 8., 9., 10., 11., 12., 13., 14., 15., 16., 17., 18., 19., 20., 21., 22., 23., 24., 25., 26., 27., 28., 29., 30., 31., 32., 33., 34., 35., 36., 37., 38., 39., 40., 41., 42., 43., 44., 45., 46., 47., 48., 49., 50., 51., 52., 53., 54., 55., 56., 57., 58., 59., 60., 61., 62., 63., 64., 65., 66., 67., 68., 69., 70., 71., 72., 73., 74., 75., 76., 77., 78., 79., 80., 81., 82., 83., 84., 85., 86., 87., 88., 89., 90., 91., 92., 93., 94., 95., 96., 97., 98., 99., 100., 101., 102., 103., 104., 105., 106., 107., 108., 109., 110., 111., 112., 113., 114., 115., 116., 117., 118., 119., 120., 121., 122., 123., 124., 125., 126., 127., 128., 129., 130., 131., 132., 133., 134., 135., 136., 137., 138., 139., 140., 141., 142., 143., 144., 145., 146., 147., 148., 149., 150., 151., 152., 153., 154., 155., 156., 157., 158., 159., 160., 161., 162., 163., 164., 165., 166., 167., 168., 169., 170., 171., 172., 173., 174., 175., 176., 177., 178., 179., 180., 181., 182., 183., 184., 185., 186., 187., 188., 189., 190., 191., 192., 193., 194., 195., 196., 197., 198., 199., 200., 201., 202., 203., 204., 205., 206., 207., 208., 209., 210., 211., 212., 213., 214., 215., 216., 217., 218., 219., 220., 221., 222., 223., 224., 225., 226., 227., 228., 229., 230.}}, {Developer`PackedArrayForm, {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231}, {0.6149035022427731, 0.6146004459905885, 0.6142980882675553, 0.6139964319069084, 0.613695565934069, 0.6133954435503991, 0.6130960446810109, 0.6127974525434534, 0.6124996550970858, 0.612202624254565, 0.6119064267045052, 0.6116110510465574, 0.6113164780983957, 0.6110227728670471, 0.6107299185310258, 0.6104379029806215, 0.6101467886690625, 0.6098565545426556, 0.6095671951026269, 0.6092787696336414, 0.6089912540535624, 0.6087046487764416, 0.6084190088607573, 0.6081343082826898, 0.6078505534607694, 0.6075678043807745, 0.6072860278995373, 0.6070052098688998, 0.6067254112217839, 0.6064466522039798, 0.6061688887084504, 0.6058921402804842, 0.6056164714909775, 0.605341853985857, 0.6050682693311374, 0.6047957655846414, 0.6045243723947525, 0.6042540502131247, 0.6039848099233482, 0.6037167095695786, 0.6034497334975985, 0.6031838604276007, 0.602919127130282, 0.6026555689688404, 0.6023931517112937, 0.6021318794300683, 0.6018718025276845, 0.6016129162103112, 0.6013551975896995, 0.6010986737627123, 0.6008433826533929, 0.60058929583536, 0.6003364119755524, 0.6000847735209617, 0.5998343844695818, 0.5995852213606692, 0.5993373031474786, 0.5990906676707687, 0.5988452926037882, 0.5986011722725533, 0.5983583413525299, 0.5981168105915999, 0.5978765568130406, 0.5976375921985195, 0.5973999522398658, 0.5971636208136529, 0.5969285889500081, 0.5966948851208953, 0.5964625321143973, 0.5962314994430177, 0.5960017804736024, 0.5957734037862001, 0.5955464041154311, 0.5953207537303514, 0.5950964370998786, 0.5948734710080172, 0.5946518946986392, 0.5944316948526601, 0.5942128484780864, 0.593995362125382, 0.5937792705821976, 0.593564578650998, 0.5933512590512456, 0.5931393094495973, 0.5929287557914017, 0.5927196183368335, 0.5925118708042698, 0.5923055031410728, 0.5921005315727964, 0.5918969844578746, 0.5916948432579089, 0.5914940912157111, 0.5912947358770761, 0.5910968051477431, 0.5909002937537065, 0.5907051798441123, 0.5905114633690426, 0.5903191666429933, 0.5901282980079852, 0.5899388339248958, 0.5897507676990374, 0.5895641140428906, 0.5893788909116361, 0.5891950779107313, 0.5890126625397106, 0.5888316521732525, 0.5886520675553624, 0.588473896857492, 0.5882971226440428, 0.5881217458334166, 0.5879477844511443, 0.5877752376732757, 0.5876040851087736, 0.5874343220090469, 0.5872659609322397, 0.58709901054166, 0.5869334508120287, 0.5867692720340428, 0.5866064807087306, 0.586445090501755, 0.5862850859986067, 0.586126453169694, 0.5859691930752962, 0.5858133191252953, 0.5856588240162, 0.585505690408188, 0.58535391456548, 0.5852035064295544, 0.5850544670731374, 0.58490677801339, 0.5847604313421055, 0.584615432306787, 0.5844717878825131, 0.5843294814667704, 0.5841885015626833, 0.5840488489242226, 0.5839105320590076, 0.5837735391987005, 0.5836378561493683, 0.5835034800961274, 0.5833704185259442, 0.5832386664719961, 0.5831082072542879, 0.5829790339484962, 0.5828511500990965, 0.5827245555050066, 0.5825992356597173, 0.5824751838243885, 0.5823524019129485, 0.5822308829086408, 0.5821106152370281, 0.5819915963526221, 0.5818738263598023, 0.5817572929952142, 0.5816419886248085, 0.5815279136211395, 0.5814150616853976, 0.5813034211214555, 0.5811929880389621, 0.5810837618515265, 0.580975731051706, 0.5808688874806903, 0.5807632307513139, 0.5806587565583146, 0.5805554508800445, 0.5804533058753664, 0.580352320918904, 0.5802524944279623, 0.5801538126066131, 0.5800562657985391, 0.5799598510508468, 0.5798645685626045, 0.5797704065585931, 0.5796773538476447, 0.5795854054589755, 0.5794945614449327, 0.5794048132675764, 0.5793161486028587, 0.5792285607483943, 0.5791420485105054, 0.5790566066349996, 0.5789722224387229, 0.578888887747775, 0.5788065996802194, 0.578725355439274, 0.5786451430046539, 0.5785659529667246, 0.5784877808075666, 0.5784106247601929, 0.5783344746228319, 0.578259319965874, 0.5781851548825754, 0.5781119773188511, 0.5780397796015495, 0.5779685506424623, 0.5778982833628763, 0.577828974731385, 0.5777606194641153, 0.5776932064337893, 0.5776267275852155, 0.5775611786808644, 0.5774965560923714, 0.5774328494292863, 0.5773700498372119, 0.5773081519776718, 0.5772471527833146, 0.577187043428118, 0.5771278144178571, 0.5770694594902159, 0.5770119752207052, 0.5769553546221208, 0.5768995880303325, 0.5768446685972234, 0.5767905923268527, 0.576737353365977, 0.5766849421972761, 0.576633351618527, 0.5765825771284318, 0.576532613722359, 0.5764834522194824, 0.5764350851461992, 0.576387507524068, 0.5763407149216252, 0.5762946986887373, 0.5762494511539068, 0.5762049669349774, 0.576161241870432, 0.5761182680215994, 0.5760760375866383, 0.5760345448659255, 0.5759937857375934}}, {Automatic}]	lambda_s	lambda_i	DiscHealthCost	DiscTotalCost
0.	0.999922	0.0000523058	51.8383	0.592275	-108.051	-14968.2	0.18106	10.4046
1.	0.999914	0.0000529589	67.1287	0.592004	-108.06	-14801.4	0.18296	10.3998
2.	0.999906	0.0000536125	82.609	0.591736	-108.069	-14638.5	0.184853	10.3949
3.	0.999897	0.0000542664	98.2791	0.59147	-108.078	-14479.2	0.186739	10.3898
4.	0.999889	0.0000549207	114.139	0.591206	-108.087	-14323.5	0.188618	10.3847
5.	0.99988	0.0000555752	130.19	0.590944	-108.095	-14171.3	0.190489	10.3794
6.	0.999872	0.0000562297	146.43	0.590685	-108.104	-14022.6	0.192353	10.374
7.	0.999863	0.0000568841	162.861	0.590428	-108.113	-13877.1	0.194208	10.3685
8.	0.999854	0.0000575384	179.481	0.590173	-108.121	-13734.9	0.196055	10.3629
9.	0.999845	0.0000581925	196.292	0.589921	-108.129	-13595.9	0.197893	10.3571
10.	0.999836	0.0000588461	213.293	0.58967	-108.138	-13459.9	0.199721	10.3512
11.	0.999827	0.0000594993	230.483	0.589422	-108.146	-13326.9	0.20154	10.3452
12.	0.999818	0.0000601518	247.864	0.589176	-108.154	-13196.8	0.203349	10.339
13.	0.999809	0.0000608037	265.433	0.588932	-108.161	-13069.5	0.205148	10.3328
14.	0.999799	0.0000614548	283.192	0.588691	-108.169	-12945.	0.206936	10.3264
15.	0.99979	0.0000621049	301.14	0.588452	-108.177	-12823.2	0.208713	10.3199
16.	0.99978	0.0000627541	319.277	0.588214	-108.184	-12704.	0.210479	10.3133
17.	0.999771	0.0000634022	337.602	0.58798	-108.192	-12587.4	0.212233	10.3065
18.	0.999761	0.000064049	356.115	0.587747	-108.199	-12473.2	0.213976	10.2997
19.	0.999751	0.0000646946	374.816	0.587516	-108.207	-12361.5	0.215707	10.2927
20.	0.999741	0.0000653388	393.704	0.587288	-108.214	-12252.1	0.217426	10.2856
21.	0.999731	0.0000659815	412.78	0.587062	-108.221	-12145.1	0.219132	10.2784
22.	0.999721	0.0000666226	432.041	0.586838	-108.228	-12040.3	0.220825	10.2711
23.	0.999711	0.0000672621	451.489	0.586616	-108.235	-11937.7	0.222505	10.2636
24.	0.9997	0.0000678998	471.122	0.586397	-108.241	-11837.2	0.224172	10.2561
25.	0.99969	0.0000685356	490.941	0.586179	-108.248	-11738.8	0.225825	10.2484
26.	0.99968	0.0000691696	510.943	0.585964	-108.255	-11642.5	0.227465	10.2406
27.	0.999669	0.0000698015	531.13	0.58575	-108.261	-11548.1	0.229091	10.2327
28.	0.999658	0.0000704313	551.5	0.585539	-108.267	-11455.7	0.230702	10.2246
29.	0.999648	0.000071059	572.052	0.58533	-108.274	-11365.2	0.2323	10.2165
30.	0.999637	0.0000716844	592.787	0.585123	-108.28	-11276.5	0.233882	10.2083
31.	0.999626	0.0000723075	613.703	0.584919	-108.286	-11189.6	0.23545	10.1999
32.	0.999615	0.0000729282	634.799	0.584716	-108.292	-11104.5	0.237003	10.1914
33.	0.999604	0.0000735464	656.076	0.584515	-108.298	-11021.1	0.238541	10.1828
34.	0.999593	0.0000741621	677.532	0.584317	-108.304	-10939.4	0.240064	10.1742
35.	0.999581	0.0000747751	699.166	0.58412	-108.309	-10859.3	0.241572	10.1654
36.	0.99957	0.0000753855	720.978	0.583926	-108.315	-10780.8	0.243064	10.1565
37.	0.999559	0.0000759931	742.967	0.583733	-108.321	-10703.8	0.24454	10.1474
38.	0.999547	0.0000765979	765.132	0.583543	-108.326	-10628.4	0.246	10.1383
39.	0.999536	0.0000771998	787.472	0.583354	-108.332	-10554.5	0.247445	10.1291
40.	0.999524	0.0000777988	809.987	0.583168	-108.337	-10482.1	0.248874	10.1198
41.	0.999512	0.0000783948	832.675	0.582984	-108.342	-10411.	0.250286	10.1103
42.	0.9995	0.0000789878	855.536	0.582801	-108.347	-10341.4	0.251682	10.1008
43.	0.999488	0.0000795776	878.569	0.582621	-108.352	-10273.1	0.253062	10.0912
44.	0.999476	0.0000801643	901.773	0.582442	-108.357	-10206.1	0.254425	10.0814
45.	0.999464	0.0000807478	925.147	0.582266	-108.362	-10140.4	0.255772	10.0716
46.	0.999452	0.000081328	948.689	0.582091	-108.367	-10076.	0.257102	10.0617
47.	0.99944	0.0000819049	972.4	0.581918	-108.372	-10012.8	0.258416	10.0516
48.	0.999428	0.0000824784	996.278	0.581747	-108.377	-9950.89	0.259712	10.0415
49.	0.999415	0.0000830485	1020.32	0.581579	-108.381	-9890.12	0.260992	10.0313
50.	0.999403	0.0000836152	1044.53	0.581411	-108.386	-9830.51	0.262255	10.021
51.	0.99939	0.0000841784	1068.9	0.581246	-108.39	-9772.02	0.263501	10.0105
52.	0.999378	0.0000847381	1093.44	0.581083	-108.395	-9714.65	0.264731	10.
53.	0.999365	0.0000852942	1118.14	0.580922	-108.399	-9658.36	0.265943	9.98943
54.	0.999352	0.0000858467	1143.	0.580762	-108.403	-9603.13	0.267138	9.97874
55.	0.999339	0.0000863956	1168.02	0.580604	-108.407	-9548.93	0.268316	9.96796
56.	0.999326	0.0000869408	1193.2	0.580448	-108.411	-9495.75	0.269477	9.95709
57.	0.999313	0.0000874823	1218.53	0.580294	-108.415	-9443.56	0.270621	9.94613
58.	0.9993	0.0000880201	1244.03	0.580142	-108.419	-9392.35	0.271748	9.93509
59.	0.999287	0.0000885541	1269.68	0.579991	-108.423	-9342.08	0.272858	9.92395
60.	0.999274	0.0000890844	1295.48	0.579842	-108.427	-9292.74	0.273951	9.91274
61.	0.999261	0.0000896108	1321.44	0.579695	-108.431	-9244.31	0.275027	9.90143
62.	0.999247	0.0000901334	1347.54	0.579549	-108.435	-9196.77	0.276086	9.89005
63.	0.999234	0.0000906521	1373.8	0.579406	-108.438	-9150.11	0.277128	9.87858
64.	0.99922	0.000091167	1400.22	0.579264	-108.442	-9104.29	0.278152	9.86703
65.	0.999207	0.0000916779	1426.78	0.579123	-108.445	-9059.32	0.27916	9.85541
66.	0.999193	0.000092185	1453.48	0.578985	-108.449	-9015.16	0.280151	9.8437
67.	0.999179	0.0000926881	1480.34	0.578848	-108.452	-8971.8	0.281125	9.83191
68.	0.999166	0.0000931873	1507.34	0.578712	-108.455	-8929.23	0.282082	9.82005
69.	0.999152	0.0000936825	1534.48	0.578578	-108.459	-8887.42	0.283022	9.80811
70.	0.999138	0.0000941737	1561.77	0.578446	-108.462	-8846.37	0.283945	9.7961
71.	0.999124	0.000094661	1589.2	0.578316	-108.465	-8806.05	0.284852	9.78401
72.	0.99911	0.0000951442	1616.77	0.578187	-108.468	-8766.46	0.285742	9.77185
73.	0.999096	0.0000956235	1644.48	0.57806	-108.471	-8727.57	0.286615	9.75962
74.	0.999082	0.0000960987	1672.33	0.577934	-108.474	-8689.38	0.287472	9.74732
75.	0.999067	0.00009657	1700.32	0.57781	-108.477	-8651.86	0.288313	9.73494
76.	0.999053	0.0000970372	1728.44	0.577687	-108.48	-8615.01	0.289137	9.7225
77.	0.999039	0.0000975004	1756.7	0.577566	-108.483	-8578.81	0.289944	9.70999
78.	0.999024	0.0000979595	1785.09	0.577446	-108.485	-8543.25	0.290736	9.69742
79.	0.99901	0.0000984147	1813.61	0.577328	-108.488	-8508.32	0.291511	9.68478
80.	0.998995	0.0000988658	1842.27	0.577211	-108.491	-8474.	0.29227	9.67207
81.	0.998981	0.0000993129	1871.06	0.577096	-108.493	-8440.28	0.293013	9.6593
82.	0.998966	0.0000997559	1899.97	0.576982	-108.496	-8407.15	0.29374	9.64647
83.	0.998951	0.000100195	1929.02	0.57687	-108.498	-8374.6	0.294451	9.63358
